VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url;color
KF;763;Tingsryd;Alternativ för Sverige;AfS;1325;;https://alternativforsverige.se/;
KF;763;Tingsryd;ANARKISTERNA; ;1628;;;
KF;763;Tingsryd;ANDOPARTIET; ;1602;;;
KF;763;Tingsryd;Arbetarepartiet-Socialdemokraterna;S;2;30.185873605947954;https://www.socialdemokraterna.se/;#EE2020
KF;763;Tingsryd;Basinkomstpartiet; ;1525;;https://www.basinkomstpartiet.org/;
KF;763;Tingsryd;Bjornpartiet; ;1629;;;
KF;763;Tingsryd;Centerpartiet;C;4;21.363073110285004;https://www.centerpartiet.se/;#009933
KF;763;Tingsryd;Common sense in Sweden;CSIS;1318;0.0;https://common-sene-in-sweden.webnode.se/;
KF;763;Tingsryd;Det minst dåliga partiet; ;1622;;;
KF;763;Tingsryd;Direktdemokraterna;DD;1150;0.0;https://direktdemokraterna.se/en/;
KF;763;Tingsryd;Drivkraft; ;1621;;;
KF;763;Tingsryd;En Vis Avskaffar Asylrätten!;EVA;1482;;https://visocialkonservativa.se/;
KF;763;Tingsryd;Enad Politik; ;1589;;;
KF;763;Tingsryd;Enade Sverige; ;1448;;https://www.vaken.se/enade-sverige-ett-initiativ-av-bosse-jonsson/;
KF;763;Tingsryd;Enhet;ENH;189;0.0;https://www.enhet.se/;
KF;763;Tingsryd;Enskild person/Riksdagen val; ;1614;;;
KF;763;Tingsryd;Eropean radical reflektion a european dream party ERR; ;1626;;;
KF;763;Tingsryd;Europeiska Arbetarpartiet-EAP;EAP;29;;;
KF;763;Tingsryd;EUSEC; ;1534;;;
KF;763;Tingsryd;FAMILJENS FRIHET; ;1606;;;
KF;763;Tingsryd;Fattigmans parti; ;1618;;;
KF;763;Tingsryd;Feministiskt initiativ;FI;532;0.18587360594795538;https://feministisktinitiativ.se/;
KF;763;Tingsryd;FN Parti art.27; ;1631;;;
KF;763;Tingsryd;FOLKOMROSTA2021.SE; ;1489;;https://folketsframtid.se/;
KF;763;Tingsryd;FramtidsTro;FT;1449;;https://www.facebook.com/people/FramtidsTro/100066500144905/;
KF;763;Tingsryd;Fredspartiet; ;1484;;;
KF;763;Tingsryd;Fria Wermland; ;1548;;https://friawermland.se/;
KF;763;Tingsryd;Frihetsrörelsen; ;1573;;https://www.frihetsrorelsen.se/;
KF;763;Tingsryd;Fritt val; ;1479;;;
KF;763;Tingsryd;Förenade Demokratiska Partiet; ;1577;;https://www.fdppartiet.se/;
KF;763;Tingsryd;Företaget Sverige; ;1510;;http://www.foretagetsverige.se;
KF;763;Tingsryd;GRÖNA DEMOKRATER; ;1601;;https://naturpartiet.org/;
KF;763;Tingsryd;Gula västarna; ;1436;;https://www.facebook.com/people/Gula-V%C3%A4starna/100067293486961/;
KF;763;Tingsryd;Humanistisk demokrati (HD);HD;1480;;;
KF;763;Tingsryd;Invandrarpartiet; ;1624;;;
KF;763;Tingsryd;John Mikkonen; ;1598;;http://www.johnmikkonen.se/;
KF;763;Tingsryd;Kalle ankapartiet; ;1579;;;
KF;763;Tingsryd;Kapitalism med vänligt ansikte; ;1495;;;
KF;763;Tingsryd;Klassiskt liberala partiet;KLP;638;0.0;https://www.liberalapartiet.se/;
KF;763;Tingsryd;Knapptryckarna; ;1505;;https://knapptryckarna.se/;
KF;763;Tingsryd;Kristdemokraterna;KD;68;7.534076827757125;https://kristdemokraterna.se/;#231977
