VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url;color
RF;6;Jönköping;Rastliberalerna; ;1508;;https://www.facebook.com/Rastliberalerna;
RF;6;Jönköping;Reformpartiet; ;1616;;;
RF;6;Jönköping;Rikspolitiska partiet; ;1496;;;
RF;6;Jönköping;Sjukvårdspartiet i Jönköpings län;SJPJ;1293;0.6885253063631797;https://sjukvårdspartiet.se/team/;
RF;6;Jönköping;SKP;Skp;1586;;https://skp.se;
RF;6;Jönköping;SKÅNEPARTIET;SKÅ;54;0.0;http://skanepartiet.org/;
RF;6;Jönköping;Socialisterna-Välfärdspartiet;S-V;977;;https://www.valfardspartiet.org/;
RF;6;Jönköping;Sociallibertarianerna; ;1507;;https://sociallibertarianerna.se/;
RF;6;Jönköping;Stora Norrlands oberoende Frihetsparti; ;1559;;;
RF;6;Jönköping;Stram Kurs Sverige; ;1592;;https://www.facebook.com/stramkurssverige;
RF;6;Jönköping;Svensk Jobbdemokrati; ;1603;;;
RF;6;Jönköping;Svenska Rikslagen; ;1513;;https://svenskarikslagen.se/;
RF;6;Jönköping;SVENSKARNA; ;1444;;https://svenskarna.org/;
RF;6;Jönköping;Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP); ;1493;;;
RF;6;Jönköping;Sverigedemokraterna;SD;110;13.595316629895803;https://sd.se/;#DDDD00
RF;6;Jönköping;Sverigepartiet; ;1457;;https://sverigepartiet.se/;
RF;6;Jönköping;Swexitpartiet; ;1461;;http://www.ulfstrom.se/swexitpartiet.html;
RF;6;Jönköping;Säkerhetspartiet; ;1466;;https://säkerhetspartiet.yolasite.com/;
RF;6;Jönköping;TRYGGHETSPARTIET;TRP;1309;0.0;https://trygghetspartiet.blogspot.com/;
RF;6;Jönköping;Upprorsdemokraterna; ;1630;;;
RF;6;Jönköping;Valsamverkanspartiet; ;1526;;;
RF;6;Jönköping;Vinningspartiet; ;1468;;https://vinningspartiet.art.blog/;
RF;6;Jönköping;Volt Sverige;Volt;1610;;;
RF;6;Jönköping;Vänsterpartiet;V;5;4.913169794010354;https://www.vansterpartiet.se/;#AF0000
RF;6;Jönköping;Yggdrasil; ;1454;;;
RF;6;Jönköping;Ändrings partiet revolution; ;1404;;https://www.instagram.com/andrings_partiet_revolution/;
