VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url;color
KF;186;Lidingö;Reformpartiet; ;1616;;;
KF;186;Lidingö;Rikspolitiska partiet; ;1496;;;
KF;186;Lidingö;SKP;Skp;1586;;https://skp.se;
KF;186;Lidingö;SKÅNEPARTIET;SKÅ;54;0.0;http://skanepartiet.org/;
KF;186;Lidingö;Socialisterna-Välfärdspartiet;S-V;977;0.0;https://www.valfardspartiet.org/;
KF;186;Lidingö;Sociallibertarianerna; ;1507;;https://sociallibertarianerna.se/;
KF;186;Lidingö;Stora Norrlands oberoende Frihetsparti; ;1559;;;
KF;186;Lidingö;Stram Kurs Sverige; ;1592;;https://www.facebook.com/stramkurssverige;
KF;186;Lidingö;Svensk Jobbdemokrati; ;1603;;;
KF;186;Lidingö;Svenska Rikslagen; ;1513;;https://svenskarikslagen.se/;
KF;186;Lidingö;SVENSKARNA; ;1444;;https://svenskarna.org/;
KF;186;Lidingö;Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP); ;1493;;;
KF;186;Lidingö;Sverigedemokraterna;SD;110;5.90539802832279;https://sd.se/;#DDDD00
KF;186;Lidingö;Sverigepartiet; ;1457;;https://sverigepartiet.se/;
KF;186;Lidingö;Swexitpartiet; ;1461;;http://www.ulfstrom.se/swexitpartiet.html;
KF;186;Lidingö;Säkerhetspartiet; ;1466;;https://säkerhetspartiet.yolasite.com/;
KF;186;Lidingö;TRYGGHETSPARTIET;TRP;1309;0.0;https://trygghetspartiet.blogspot.com/;
KF;186;Lidingö;Upprorsdemokraterna; ;1630;;;
KF;186;Lidingö;Valsamverkanspartiet; ;1526;;;
KF;186;Lidingö;Vinningspartiet; ;1468;;https://vinningspartiet.art.blog/;
KF;186;Lidingö;Volt Sverige;Volt;1610;;;
KF;186;Lidingö;Vänsterpartiet;V;5;3.554799139398221;https://www.vansterpartiet.se/;#AF0000
KF;186;Lidingö;Yggdrasil; ;1454;;;
KF;186;Lidingö;Ändrings partiet revolution; ;1404;;https://www.instagram.com/andrings_partiet_revolution/;
