VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url;color
KF;680;Jönköping;Alternativ för Sverige;AfS;1325;;https://alternativforsverige.se/;
KF;680;Jönköping;ANARKISTERNA; ;1628;;;
KF;680;Jönköping;ANDOPARTIET; ;1602;;;
KF;680;Jönköping;Arbetarepartiet-Socialdemokraterna;S;2;28.10854822878558;https://www.socialdemokraterna.se/;#EE2020
KF;680;Jönköping;Basinkomstpartiet; ;1525;;https://www.basinkomstpartiet.org/;
KF;680;Jönköping;Bjornpartiet; ;1629;;;
KF;680;Jönköping;Centerpartiet;C;4;8.434460604979032;https://www.centerpartiet.se/;#009933
KF;680;Jönköping;Common sense in Sweden;CSIS;1318;0.0;https://common-sene-in-sweden.webnode.se/;
KF;680;Jönköping;Det minst dåliga partiet; ;1622;;;
KF;680;Jönköping;Direktdemokraterna;DD;1150;0.0;https://direktdemokraterna.se/en/;
KF;680;Jönköping;Drivkraft; ;1621;;;
KF;680;Jönköping;En Vis Avskaffar Asylrätten!;EVA;1482;;https://visocialkonservativa.se/;
KF;680;Jönköping;Enad Politik; ;1589;;;
KF;680;Jönköping;Enade Sverige; ;1448;;https://www.vaken.se/enade-sverige-ett-initiativ-av-bosse-jonsson/;
KF;680;Jönköping;Enhet;ENH;189;0.0;https://www.enhet.se/;
KF;680;Jönköping;Enskild person/Riksdagen val; ;1614;;;
KF;680;Jönköping;Eropean radical reflektion a european dream party ERR; ;1626;;;
KF;680;Jönköping;Europeiska Arbetarpartiet-EAP;EAP;29;;;
KF;680;Jönköping;EUSEC; ;1534;;;
KF;680;Jönköping;FAMILJENS FRIHET; ;1606;;;
KF;680;Jönköping;Fattigmans parti; ;1618;;;
KF;680;Jönköping;Feministiskt initiativ;FI;532;0.48853395199428934;https://feministisktinitiativ.se/;
KF;680;Jönköping;FN Parti art.27; ;1631;;;
KF;680;Jönköping;FOLKOMROSTA2021.SE; ;1489;;https://folketsframtid.se/;
KF;680;Jönköping;FramtidsTro;FT;1449;;https://www.facebook.com/people/FramtidsTro/100066500144905/;
KF;680;Jönköping;Fredspartiet; ;1484;;;
KF;680;Jönköping;Fria Wermland; ;1548;;https://friawermland.se/;
KF;680;Jönköping;Frihetsrörelsen; ;1573;;https://www.frihetsrorelsen.se/;
KF;680;Jönköping;Fritt val; ;1479;;;
KF;680;Jönköping;Förenade Demokratiska Partiet; ;1577;;https://www.fdppartiet.se/;
KF;680;Jönköping;Företaget Sverige; ;1510;;http://www.foretagetsverige.se;
KF;680;Jönköping;GRÖNA DEMOKRATER; ;1601;;https://naturpartiet.org/;
KF;680;Jönköping;Gula västarna; ;1436;;https://www.facebook.com/people/Gula-V%C3%A4starna/100067293486961/;
KF;680;Jönköping;Humanistisk demokrati (HD);HD;1480;;;
KF;680;Jönköping;Invandrarpartiet; ;1624;;;
KF;680;Jönköping;John Mikkonen; ;1598;;http://www.johnmikkonen.se/;
KF;680;Jönköping;Kalle ankapartiet; ;1579;;;
KF;680;Jönköping;Kapitalism med vänligt ansikte; ;1495;;;
KF;680;Jönköping;Klassiskt liberala partiet;KLP;638;0.0;https://www.liberalapartiet.se/;
KF;680;Jönköping;Knapptryckarna; ;1505;;https://knapptryckarna.se/;
KF;680;Jönköping;Kommundemokraterna;KoDe;1338;1.4700633532613545;https://demokrater.se/;
KF;680;Jönköping;Kommunistiska Partiet;K;471;0.20634424913000804;https://kommunisterna.org/;
KF;680;Jönköping;Kristdemokraterna;KD;68;16.309003301507985;https://kristdemokraterna.se/;#231977
KF;680;Jönköping;Kristna Värdepartiet;KrVP;1551;0.19407513161416973;https://www.kristnavardepartiet.se/;
KF;680;Jönköping;KSP; ;1612;;;
KF;680;Jönköping;Kärlek; ;1465;;http://www.karlekspartiet.se/;
KF;680;Jönköping;Landsbygdspartiet Oberoende;LPo;1011;0.0;https://landsbygdspartiet.org/;
KF;680;Jönköping;Liberalerna (tidigare Folkpartiet);L;3;5.001338449183546;https://www.liberalerna.se/;#6BB7EC
KF;680;Jönköping;Majspartiet; ;1471;;https://www.instagram.com/majspartiet_/;
KF;680;Jönköping;Medborgarresan; ;1330;;https://citizenwell.se/;
KF;680;Jönköping;Medborgerlig Samling;MED;1296;0.21415186936735967;https://www.medborgerligsamling.se/;
KF;680;Jönköping;Miljöpartiet de gröna;MP;55;4.877531899705541;https://www.mp.se/;#83CF39
KF;680;Jönköping;Min röst; ;1437;;;
KF;680;Jönköping;MITT SVERIGE; ;1591;;;
KF;680;Jönköping;MoD; ;1568;;https://partietmod.se/;
KF;680;Jönköping;Moderaterna;M;1;16.25100383688766;https://moderaterna.se/;#1B49DD
KF;680;Jönköping;Monisterna; ;1502;;;
KF;680;Jönköping;Mälaröarnas parti; ;1440;;https://www.facebook.com/malaroarnasparti;
KF;680;Jönköping;Nationalsocialistiska reformistiska Partiet; ;1595;;;
KF;680;Jönköping;NaturFilosoferna; ;1460;;;
KF;680;Jönköping;Naturistpartiet; ;1627;;;
KF;680;Jönköping;Neoteknokraterna; ;1613;;;
KF;680;Jönköping;Nix to the Six; ;1519;;https://www.nix-to-the-six.se/sv/;
KF;680;Jönköping;Nu får det fan vara nog; ;1623;;;
KF;680;Jönköping;Ny Demokrati; ;1596;;;
KF;680;Jönköping;NY REFORM (NR);NR;1528;;https://www.facebook.com/people/Ny-Reform/100066942525942/;
KF;680;Jönköping;Nya Frihetspartiet; ;1443;;;
KF;680;Jönköping;Nya Samhällspartiet; ;1438;;https://www.facebook.com/NyaSP.riks/;
KF;680;Jönköping;OK; ;1478;;;
KF;680;Jönköping;Ond Kyckling Partiet; ;1472;;http://denondakycklingen.info/;
KF;680;Jönköping;Partiet Folkomröstning; ;1578;;https://www.partietfolkomrostning.se/;
KF;680;Jönköping;Partiet Frihet; ;1599;;;
KF;680;Jönköping;Partiet Nyans;PNy;1439;;https://www.partietnyans.se/;
KF;680;Jönköping;Partiet Vändpunkt;PV;1430;;https://partietvandpunkt.se/;
KF;680;Jönköping;Pax; ;1491;;https://www.paxpartiet.se/;
KF;680;Jönköping;Piratpartiet;PP;524;0.0;https://piratpartiet.se/;
KF;680;Jönköping;Politiskt Skifte; ;1617;;;
KF;680;Jönköping;Positivt Samhällsinitiativ (PSI); ;1475;;https://www.instagram.com/positivt_samhallsinitiativpsi/;
KF;680;Jönköping;Rastliberalerna; ;1508;;https://www.facebook.com/Rastliberalerna;
KF;680;Jönköping;Reformpartiet; ;1616;;;
KF;680;Jönköping;Rikspolitiska partiet; ;1496;;;
KF;680;Jönköping;SKP;Skp;1586;;https://skp.se;
KF;680;Jönköping;SKÅNEPARTIET;SKÅ;54;0.0;http://skanepartiet.org/;
KF;680;Jönköping;Socialisterna-Välfärdspartiet;S-V;977;0.0;https://www.valfardspartiet.org/;
KF;680;Jönköping;Sociallibertarianerna; ;1507;;https://sociallibertarianerna.se/;
KF;680;Jönköping;Stora Norrlands oberoende Frihetsparti; ;1559;;;
KF;680;Jönköping;Stram Kurs Sverige; ;1592;;https://www.facebook.com/stramkurssverige;
KF;680;Jönköping;Svensk Jobbdemokrati; ;1603;;;
KF;680;Jönköping;Svenska Rikslagen; ;1513;;https://svenskarikslagen.se/;
KF;680;Jönköping;SVENSKARNA; ;1444;;https://svenskarna.org/;
KF;680;Jönköping;Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP); ;1493;;;
KF;680;Jönköping;Sverigedemokraterna;SD;110;12.531230480949407;https://sd.se/;#DDDD00
KF;680;Jönköping;Sverigepartiet; ;1457;;https://sverigepartiet.se/;
KF;680;Jönköping;Swexitpartiet; ;1461;;http://www.ulfstrom.se/swexitpartiet.html;
KF;680;Jönköping;Säkerhetspartiet; ;1466;;https://säkerhetspartiet.yolasite.com/;
KF;680;Jönköping;TRYGGHETSPARTIET;TRP;1309;0.0;https://trygghetspartiet.blogspot.com/;
KF;680;Jönköping;Upprorsdemokraterna; ;1630;;;
KF;680;Jönköping;Valsamverkanspartiet; ;1526;;;
KF;680;Jönköping;Vinningspartiet; ;1468;;https://vinningspartiet.art.blog/;
KF;680;Jönköping;Volt Sverige;Volt;1610;;;
KF;680;Jönköping;Vänsterpartiet;V;5;5.818907825466226;https://www.vansterpartiet.se/;#AF0000
KF;680;Jönköping;Yggdrasil; ;1454;;;
KF;680;Jönköping;Ändrings partiet revolution; ;1404;;https://www.instagram.com/andrings_partiet_revolution/;
