VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url;color
KF;1862;Degerfors;Alternativ för Sverige;AfS;1325;;https://alternativforsverige.se/;
KF;1862;Degerfors;ANARKISTERNA; ;1628;;;
KF;1862;Degerfors;ANDOPARTIET; ;1602;;;
KF;1862;Degerfors;Arbetarepartiet-Socialdemokraterna;S;2;30.27494593759654;https://www.socialdemokraterna.se/;#EE2020
KF;1862;Degerfors;Basinkomstpartiet; ;1525;;https://www.basinkomstpartiet.org/;
KF;1862;Degerfors;Bjornpartiet; ;1629;;;
KF;1862;Degerfors;Centerpartiet;C;4;5.220883534136546;https://www.centerpartiet.se/;#009933
KF;1862;Degerfors;Common sense in Sweden;CSIS;1318;0.0;https://common-sene-in-sweden.webnode.se/;
KF;1862;Degerfors;Det minst dåliga partiet; ;1622;;;
KF;1862;Degerfors;Direktdemokraterna;DD;1150;0.0;https://direktdemokraterna.se/en/;
KF;1862;Degerfors;Drivkraft; ;1621;;;
KF;1862;Degerfors;En Vis Avskaffar Asylrätten!;EVA;1482;;https://visocialkonservativa.se/;
KF;1862;Degerfors;Enad Politik; ;1589;;;
KF;1862;Degerfors;Enade Sverige; ;1448;;https://www.vaken.se/enade-sverige-ett-initiativ-av-bosse-jonsson/;
KF;1862;Degerfors;Enhet;ENH;189;0.0;https://www.enhet.se/;
KF;1862;Degerfors;Enskild person/Riksdagen val; ;1614;;;
KF;1862;Degerfors;Eropean radical reflektion a european dream party ERR; ;1626;;;
KF;1862;Degerfors;Europeiska Arbetarpartiet-EAP;EAP;29;;;
KF;1862;Degerfors;EUSEC; ;1534;;;
KF;1862;Degerfors;FAMILJENS FRIHET; ;1606;;;
KF;1862;Degerfors;Fattigmans parti; ;1618;;;
KF;1862;Degerfors;Feministiskt initiativ;FI;532;0.18535681186283595;https://feministisktinitiativ.se/;
KF;1862;Degerfors;FN Parti art.27; ;1631;;;
KF;1862;Degerfors;FOLKOMROSTA2021.SE; ;1489;;https://folketsframtid.se/;
KF;1862;Degerfors;FramtidsTro;FT;1449;;https://www.facebook.com/people/FramtidsTro/100066500144905/;
KF;1862;Degerfors;Fredspartiet; ;1484;;;
KF;1862;Degerfors;Fria Wermland; ;1548;;https://friawermland.se/;
KF;1862;Degerfors;Frihetsrörelsen; ;1573;;https://www.frihetsrorelsen.se/;
KF;1862;Degerfors;Fritt val; ;1479;;;
KF;1862;Degerfors;Förenade Demokratiska Partiet; ;1577;;https://www.fdppartiet.se/;
KF;1862;Degerfors;Företaget Sverige; ;1510;;http://www.foretagetsverige.se;
KF;1862;Degerfors;GRÖNA DEMOKRATER; ;1601;;https://naturpartiet.org/;
