VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url;color
KF;2183;Bollnäs;Alternativ för Sverige;AfS;1325;;https://alternativforsverige.se/;
KF;2183;Bollnäs;ANARKISTERNA; ;1628;;;
KF;2183;Bollnäs;ANDOPARTIET; ;1602;;;
KF;2183;Bollnäs;Arbetarepartiet-Socialdemokraterna;S;2;29.819552306989493;https://www.socialdemokraterna.se/;#EE2020
KF;2183;Bollnäs;Basinkomstpartiet; ;1525;;https://www.basinkomstpartiet.org/;
KF;2183;Bollnäs;Bjornpartiet; ;1629;;;
KF;2183;Bollnäs;Bollnäspartiet;Bollp;1013;14.966879853814527;https://bollnaspartiet.se/;
KF;2183;Bollnäs;Centerpartiet;C;4;11.180904522613066;https://www.centerpartiet.se/;#009933
KF;2183;Bollnäs;Common sense in Sweden;CSIS;1318;0.0;https://common-sene-in-sweden.webnode.se/;
KF;2183;Bollnäs;Det minst dåliga partiet; ;1622;;;
KF;2183;Bollnäs;Direktdemokraterna;DD;1150;0.0;https://direktdemokraterna.se/en/;
KF;2183;Bollnäs;Drivkraft; ;1621;;;
KF;2183;Bollnäs;En Vis Avskaffar Asylrätten!;EVA;1482;;https://visocialkonservativa.se/;
KF;2183;Bollnäs;Enad Politik; ;1589;;;
KF;2183;Bollnäs;Enade Sverige; ;1448;;https://www.vaken.se/enade-sverige-ett-initiativ-av-bosse-jonsson/;
KF;2183;Bollnäs;Enhet;ENH;189;0.0;https://www.enhet.se/;
KF;2183;Bollnäs;Enskild person/Riksdagen val; ;1614;;;
KF;2183;Bollnäs;Eropean radical reflektion a european dream party ERR; ;1626;;;
KF;2183;Bollnäs;Europeiska Arbetarpartiet-EAP;EAP;29;;;
KF;2183;Bollnäs;EUSEC; ;1534;;;
KF;2183;Bollnäs;FAMILJENS FRIHET; ;1606;;;
KF;2183;Bollnäs;Fattigmans parti; ;1618;;;
KF;2183;Bollnäs;Feministiskt initiativ;FI;532;0.13133851073549566;https://feministisktinitiativ.se/;
KF;2183;Bollnäs;FN Parti art.27; ;1631;;;
KF;2183;Bollnäs;FOLKOMROSTA2021.SE; ;1489;;https://folketsframtid.se/;
KF;2183;Bollnäs;FramtidsTro;FT;1449;;https://www.facebook.com/people/FramtidsTro/100066500144905/;
KF;2183;Bollnäs;Fredspartiet; ;1484;;;
KF;2183;Bollnäs;Fria Wermland; ;1548;;https://friawermland.se/;
KF;2183;Bollnäs;Frihetsrörelsen; ;1573;;https://www.frihetsrorelsen.se/;
KF;2183;Bollnäs;Fritt val; ;1479;;;
KF;2183;Bollnäs;Förenade Demokratiska Partiet; ;1577;;https://www.fdppartiet.se/;
KF;2183;Bollnäs;Företaget Sverige; ;1510;;http://www.foretagetsverige.se;
KF;2183;Bollnäs;GRÖNA DEMOKRATER; ;1601;;https://naturpartiet.org/;
KF;2183;Bollnäs;Gula västarna; ;1436;;https://www.facebook.com/people/Gula-V%C3%A4starna/100067293486961/;
KF;2183;Bollnäs;Humanistisk demokrati (HD);HD;1480;;;
KF;2183;Bollnäs;Invandrarpartiet; ;1624;;;
KF;2183;Bollnäs;John Mikkonen; ;1598;;http://www.johnmikkonen.se/;
KF;2183;Bollnäs;Kalle ankapartiet; ;1579;;;
KF;2183;Bollnäs;Kapitalism med vänligt ansikte; ;1495;;;
KF;2183;Bollnäs;Klassiskt liberala partiet;KLP;638;0.0;https://www.liberalapartiet.se/;
KF;2183;Bollnäs;Knapptryckarna; ;1505;;https://knapptryckarna.se/;
KF;2183;Bollnäs;Kristdemokraterna;KD;68;3.0036546368204657;https://kristdemokraterna.se/;#231977
