VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url;color
KF;860;Hultsfred;Alternativ för Sverige;AfS;1325;;https://alternativforsverige.se/;
KF;860;Hultsfred;ANARKISTERNA; ;1628;;;
KF;860;Hultsfred;ANDOPARTIET; ;1602;;;
KF;860;Hultsfred;Arbetarepartiet-Socialdemokraterna;S;2;26.71500278862242;https://www.socialdemokraterna.se/;#EE2020
KF;860;Hultsfred;Basinkomstpartiet; ;1525;;https://www.basinkomstpartiet.org/;
KF;860;Hultsfred;Bjornpartiet; ;1629;;;
KF;860;Hultsfred;Centerpartiet;C;4;33.47462353597323;https://www.centerpartiet.se/;#009933
KF;860;Hultsfred;Common sense in Sweden;CSIS;1318;0.0;https://common-sene-in-sweden.webnode.se/;
KF;860;Hultsfred;Det minst dåliga partiet; ;1622;;;
KF;860;Hultsfred;Direktdemokraterna;DD;1150;0.0;https://direktdemokraterna.se/en/;
KF;860;Hultsfred;Drivkraft; ;1621;;;
KF;860;Hultsfred;En Vis Avskaffar Asylrätten!;EVA;1482;;https://visocialkonservativa.se/;
KF;860;Hultsfred;Enad Politik; ;1589;;;
KF;860;Hultsfred;Enade Sverige; ;1448;;https://www.vaken.se/enade-sverige-ett-initiativ-av-bosse-jonsson/;
KF;860;Hultsfred;Enhet;ENH;189;0.0;https://www.enhet.se/;
KF;860;Hultsfred;Enskild person/Riksdagen val; ;1614;;;
KF;860;Hultsfred;Eropean radical reflektion a european dream party ERR; ;1626;;;
KF;860;Hultsfred;Europeiska Arbetarpartiet-EAP;EAP;29;;;
KF;860;Hultsfred;EUSEC; ;1534;;;
KF;860;Hultsfred;FAMILJENS FRIHET; ;1606;;;
KF;860;Hultsfred;Fattigmans parti; ;1618;;;
KF;860;Hultsfred;Feministiskt initiativ;FI;532;0.07808142777467932;https://feministisktinitiativ.se/;
KF;860;Hultsfred;FN Parti art.27; ;1631;;;
KF;860;Hultsfred;FOLKOMROSTA2021.SE; ;1489;;https://folketsframtid.se/;
KF;860;Hultsfred;FramtidsTro;FT;1449;;https://www.facebook.com/people/FramtidsTro/100066500144905/;
KF;860;Hultsfred;Fredspartiet; ;1484;;;
KF;860;Hultsfred;Fria Wermland; ;1548;;https://friawermland.se/;
KF;860;Hultsfred;Frihetsrörelsen; ;1573;;https://www.frihetsrorelsen.se/;
KF;860;Hultsfred;Fritt val; ;1479;;;
KF;860;Hultsfred;Förenade Demokratiska Partiet; ;1577;;https://www.fdppartiet.se/;
KF;860;Hultsfred;Företaget Sverige; ;1510;;http://www.foretagetsverige.se;
