VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url
KF;1284;Höganäs;Alternativ för Sverige;AfS;1325;;https://alternativforsverige.se/
KF;1284;Höganäs;ANARKISTERNA; ;1628;;
KF;1284;Höganäs;ANDOPARTIET; ;1602;;
KF;1284;Höganäs;Arbetarepartiet-Socialdemokraterna;S;2;17.93821471240826;https://www.socialdemokraterna.se/
KF;1284;Höganäs;Basinkomstpartiet; ;1525;;https://www.basinkomstpartiet.org/
KF;1284;Höganäs;Bjornpartiet; ;1629;;
KF;1284;Höganäs;Centerpartiet;C;4;8.357512658587927;https://www.centerpartiet.se/
KF;1284;Höganäs;Common sense in Sweden;CSIS;1318;0.0;https://common-sene-in-sweden.webnode.se/
KF;1284;Höganäs;Det minst dåliga partiet; ;1622;;
KF;1284;Höganäs;Direktdemokraterna;DD;1150;0.0;https://direktdemokraterna.se/en/
KF;1284;Höganäs;Drivkraft; ;1621;;
KF;1284;Höganäs;En Vis Avskaffar Asylrätten!;EVA;1482;;https://visocialkonservativa.se/
KF;1284;Höganäs;Enad Politik; ;1589;;
KF;1284;Höganäs;Enade Sverige; ;1448;;https://www.vaken.se/enade-sverige-ett-initiativ-av-bosse-jonsson/
KF;1284;Höganäs;Enhet;ENH;189;0.0;https://www.enhet.se/
KF;1284;Höganäs;Enskild person/Riksdagen val; ;1614;;
KF;1284;Höganäs;Eropean radical reflektion a european dream party ERR; ;1626;;
KF;1284;Höganäs;Europeiska Arbetarpartiet-EAP;EAP;29;;
KF;1284;Höganäs;EUSEC; ;1534;;
KF;1284;Höganäs;FAMILJENS FRIHET; ;1606;;
KF;1284;Höganäs;Fattigmans parti; ;1618;;
KF;1284;Höganäs;Feministiskt initiativ;FI;532;0.1877453490356716;https://feministisktinitiativ.se/
KF;1284;Höganäs;FN Parti art.27; ;1631;;
KF;1284;Höganäs;FOLKOMROSTA2021.SE; ;1489;;https://folketsframtid.se/
KF;1284;Höganäs;FramtidsTro;FT;1449;;https://www.facebook.com/people/FramtidsTro/100066500144905/
KF;1284;Höganäs;Fredspartiet; ;1484;;
KF;1284;Höganäs;Fria Wermland; ;1548;;https://friawermland.se/
