VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url;color
KF;2422;Sorsele;Alternativ för Sverige;AfS;1325;;https://alternativforsverige.se/;
KF;2422;Sorsele;ANARKISTERNA; ;1628;;;
KF;2422;Sorsele;ANDOPARTIET; ;1602;;;
KF;2422;Sorsele;Arbetarepartiet-Socialdemokraterna;S;2;38.167435728411334;https://www.socialdemokraterna.se/;#EE2020
KF;2422;Sorsele;Basinkomstpartiet; ;1525;;https://www.basinkomstpartiet.org/;
KF;2422;Sorsele;Bjornpartiet; ;1629;;;
KF;2422;Sorsele;Centerpartiet;C;4;14.040870138431114;https://www.centerpartiet.se/;#009933
KF;2422;Sorsele;Common sense in Sweden;CSIS;1318;0.0;https://common-sene-in-sweden.webnode.se/;
KF;2422;Sorsele;Det minst dåliga partiet; ;1622;;;
KF;2422;Sorsele;Direktdemokraterna;DD;1150;0.0;https://direktdemokraterna.se/en/;
KF;2422;Sorsele;Drivkraft; ;1621;;;
KF;2422;Sorsele;En Vis Avskaffar Asylrätten!;EVA;1482;;https://visocialkonservativa.se/;
KF;2422;Sorsele;Enad Politik; ;1589;;;
KF;2422;Sorsele;Enade Sverige; ;1448;;https://www.vaken.se/enade-sverige-ett-initiativ-av-bosse-jonsson/;
KF;2422;Sorsele;Enhet;ENH;189;0.0;https://www.enhet.se/;
KF;2422;Sorsele;Enskild person/Riksdagen val; ;1614;;;
KF;2422;Sorsele;Eropean radical reflektion a european dream party ERR; ;1626;;;
KF;2422;Sorsele;Europeiska Arbetarpartiet-EAP;EAP;29;;;
KF;2422;Sorsele;EUSEC; ;1534;;;
KF;2422;Sorsele;FAMILJENS FRIHET; ;1606;;;
KF;2422;Sorsele;Fattigmans parti; ;1618;;;
KF;2422;Sorsele;Feministiskt initiativ;FI;532;0.13183915622940012;https://feministisktinitiativ.se/;
KF;2422;Sorsele;FN Parti art.27; ;1631;;;
KF;2422;Sorsele;FOLKOMROSTA2021.SE; ;1489;;https://folketsframtid.se/;
KF;2422;Sorsele;FramtidsTro;FT;1449;;https://www.facebook.com/people/FramtidsTro/100066500144905/;
KF;2422;Sorsele;Fredspartiet; ;1484;;;
KF;2422;Sorsele;Fria Wermland; ;1548;;https://friawermland.se/;
KF;2422;Sorsele;Frihetsrörelsen; ;1573;;https://www.frihetsrorelsen.se/;
KF;2422;Sorsele;Fritt val; ;1479;;;
KF;2422;Sorsele;Förenade Demokratiska Partiet; ;1577;;https://www.fdppartiet.se/;
KF;2422;Sorsele;Företaget Sverige; ;1510;;http://www.foretagetsverige.se;
KF;2422;Sorsele;GRÖNA DEMOKRATER; ;1601;;https://naturpartiet.org/;
KF;2422;Sorsele;Gula västarna; ;1436;;https://www.facebook.com/people/Gula-V%C3%A4starna/100067293486961/;
KF;2422;Sorsele;Humanistisk demokrati (HD);HD;1480;;;
KF;2422;Sorsele;Invandrarpartiet; ;1624;;;
KF;2422;Sorsele;John Mikkonen; ;1598;;http://www.johnmikkonen.se/;
KF;2422;Sorsele;Kalle ankapartiet; ;1579;;;
KF;2422;Sorsele;Kapitalism med vänligt ansikte; ;1495;;;
KF;2422;Sorsele;Klassiskt liberala partiet;KLP;638;0.0;https://www.liberalapartiet.se/;
KF;2422;Sorsele;Knapptryckarna; ;1505;;https://knapptryckarna.se/;
KF;2422;Sorsele;Kristdemokraterna;KD;68;0.3955174686882004;https://kristdemokraterna.se/;#231977
KF;2422;Sorsele;Kristna Värdepartiet;KrVP;1551;0.0;https://www.kristnavardepartiet.se/;
KF;2422;Sorsele;KSP; ;1612;;;
KF;2422;Sorsele;Kärlek; ;1465;;http://www.karlekspartiet.se/;
KF;2422;Sorsele;Landsbygdspartiet Oberoende;LPo;1011;0.0;https://landsbygdspartiet.org/;
KF;2422;Sorsele;Liberalerna (tidigare Folkpartiet);L;3;0.26367831245880025;https://www.liberalerna.se/;#6BB7EC
KF;2422;Sorsele;Majspartiet; ;1471;;https://www.instagram.com/majspartiet_/;
KF;2422;Sorsele;Medborgarresan; ;1330;;https://citizenwell.se/;
KF;2422;Sorsele;Medborgerlig Samling;MED;1296;0.0;https://www.medborgerligsamling.se/;
KF;2422;Sorsele;Miljöpartiet de gröna;MP;55;0.26367831245880025;https://www.mp.se/;#83CF39
KF;2422;Sorsele;Min röst; ;1437;;;
KF;2422;Sorsele;MITT SVERIGE; ;1591;;;
KF;2422;Sorsele;MoD; ;1568;;https://partietmod.se/;
KF;2422;Sorsele;Moderaterna;M;1;6.789716545814106;https://moderaterna.se/;#1B49DD
KF;2422;Sorsele;Monisterna; ;1502;;;
KF;2422;Sorsele;Mälaröarnas parti; ;1440;;https://www.facebook.com/malaroarnasparti;
KF;2422;Sorsele;Nationalsocialistiska reformistiska Partiet; ;1595;;;
KF;2422;Sorsele;NaturFilosoferna; ;1460;;;
KF;2422;Sorsele;Naturistpartiet; ;1627;;;
KF;2422;Sorsele;Neoteknokraterna; ;1613;;;
KF;2422;Sorsele;Nix to the Six; ;1519;;https://www.nix-to-the-six.se/sv/;
KF;2422;Sorsele;Nu får det fan vara nog; ;1623;;;
KF;2422;Sorsele;Ny Demokrati; ;1596;;;
KF;2422;Sorsele;NY REFORM (NR);NR;1528;;https://www.facebook.com/people/Ny-Reform/100066942525942/;
KF;2422;Sorsele;Nya Frihetspartiet; ;1443;;;
KF;2422;Sorsele;Nya Samhällspartiet; ;1438;;https://www.facebook.com/NyaSP.riks/;
KF;2422;Sorsele;OK; ;1478;;;
KF;2422;Sorsele;Ond Kyckling Partiet; ;1472;;http://denondakycklingen.info/;
KF;2422;Sorsele;Partiet Folkomröstning; ;1578;;https://www.partietfolkomrostning.se/;
KF;2422;Sorsele;Partiet Frihet; ;1599;;;
