VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url
KF;2326;Berg;Alternativ för Sverige;AfS;1325;;https://alternativforsverige.se/
KF;2326;Berg;ANARKISTERNA; ;1628;;
KF;2326;Berg;ANDOPARTIET; ;1602;;
KF;2326;Berg;Arbetarepartiet-Socialdemokraterna;S;2;40.595134665508255;https://www.socialdemokraterna.se/
KF;2326;Berg;Basinkomstpartiet; ;1525;;https://www.basinkomstpartiet.org/
KF;2326;Berg;Bergspartiet;be;1597;;
KF;2326;Berg;Bjornpartiet; ;1629;;
KF;2326;Berg;Centerpartiet;C;4;17.267593397046046;https://www.centerpartiet.se/
KF;2326;Berg;Common sense in Sweden;CSIS;1318;0.0;https://common-sene-in-sweden.webnode.se/
KF;2326;Berg;Det minst dåliga partiet; ;1622;;
KF;2326;Berg;Direktdemokraterna;DD;1150;0.0;https://direktdemokraterna.se/en/
KF;2326;Berg;Drivkraft; ;1621;;
KF;2326;Berg;En Vis Avskaffar Asylrätten!;EVA;1482;;https://visocialkonservativa.se/
KF;2326;Berg;Enad Politik; ;1589;;
KF;2326;Berg;Enade Sverige; ;1448;;https://www.vaken.se/enade-sverige-ett-initiativ-av-bosse-jonsson/
KF;2326;Berg;Enhet;ENH;189;0.0;https://www.enhet.se/
KF;2326;Berg;Enskild person/Riksdagen val; ;1614;;
KF;2326;Berg;Eropean radical reflektion a european dream party ERR; ;1626;;
KF;2326;Berg;Europeiska Arbetarpartiet-EAP;EAP;29;;
KF;2326;Berg;EUSEC; ;1534;;
KF;2326;Berg;FAMILJENS FRIHET; ;1606;;
KF;2326;Berg;Fattigmans parti; ;1618;;
KF;2326;Berg;Feministiskt initiativ;FI;532;0.13032145960034752;https://feministisktinitiativ.se/
KF;2326;Berg;FN Parti art.27; ;1631;;
KF;2326;Berg;FOLKOMROSTA2021.SE; ;1489;;https://folketsframtid.se/
KF;2326;Berg;FramtidsTro;FT;1449;;https://www.facebook.com/people/FramtidsTro/100066500144905/
KF;2326;Berg;Fredspartiet; ;1484;;
KF;2326;Berg;Fria Wermland; ;1548;;https://friawermland.se/
KF;2326;Berg;Frihetsrörelsen; ;1573;;https://www.frihetsrorelsen.se/
KF;2326;Berg;Fritt val; ;1479;;
KF;2326;Berg;Förenade Demokratiska Partiet; ;1577;;https://www.fdppartiet.se/
KF;2326;Berg;Företaget Sverige; ;1510;;http://www.foretagetsverige.se
KF;2326;Berg;GRÖNA DEMOKRATER; ;1601;;https://naturpartiet.org/
KF;2326;Berg;Gula västarna; ;1436;;https://www.facebook.com/people/Gula-V%C3%A4starna/100067293486961/
KF;2326;Berg;Humanistisk demokrati (HD);HD;1480;;
KF;2326;Berg;Invandrarpartiet; ;1624;;
KF;2326;Berg;John Mikkonen; ;1598;;http://www.johnmikkonen.se/
KF;2326;Berg;Kalle ankapartiet; ;1579;;
KF;2326;Berg;Kapitalism med vänligt ansikte; ;1495;;
KF;2326;Berg;Klassiskt liberala partiet;KLP;638;0.0;https://www.liberalapartiet.se/
KF;2326;Berg;Knapptryckarna; ;1505;;https://knapptryckarna.se/
KF;2326;Berg;Kristdemokraterna;KD;68;1.8679409209383144;https://kristdemokraterna.se/
KF;2326;Berg;Kristna Värdepartiet;KrVP;1551;0.0;https://www.kristnavardepartiet.se/
KF;2326;Berg;KSP; ;1612;;
KF;2326;Berg;Kärlek; ;1465;;http://www.karlekspartiet.se/
KF;2326;Berg;Landsbygdspartiet Oberoende;LPo;1011;0.0;https://landsbygdspartiet.org/
KF;2326;Berg;Liberalerna (tidigare Folkpartiet);L;3;0.8688097306689836;https://www.liberalerna.se/
KF;2326;Berg;Majspartiet; ;1471;;https://www.instagram.com/majspartiet_/
KF;2326;Berg;Medborgarresan; ;1330;;https://citizenwell.se/
KF;2326;Berg;Medborgerlig Samling;MED;1296;0.0;https://www.medborgerligsamling.se/
KF;2326;Berg;Miljöpartiet de gröna;MP;55;0.6081668114682884;https://www.mp.se/
KF;2326;Berg;Min röst; ;1437;;
KF;2326;Berg;MITT SVERIGE; ;1591;;
KF;2326;Berg;MoD; ;1568;;https://partietmod.se/
KF;2326;Berg;Moderaterna;M;1;22.219808861859253;https://moderaterna.se/
KF;2326;Berg;Monisterna; ;1502;;
KF;2326;Berg;Mälaröarnas parti; ;1440;;https://www.facebook.com/malaroarnasparti
KF;2326;Berg;Nationalsocialistiska reformistiska Partiet; ;1595;;
KF;2326;Berg;NaturFilosoferna; ;1460;;
KF;2326;Berg;Naturistpartiet; ;1627;;
KF;2326;Berg;Neoteknokraterna; ;1613;;
KF;2326;Berg;Nix to the Six; ;1519;;https://www.nix-to-the-six.se/sv/
KF;2326;Berg;Nu får det fan vara nog; ;1623;;
KF;2326;Berg;Ny Demokrati; ;1596;;
KF;2326;Berg;NY REFORM (NR);NR;1528;;https://www.facebook.com/people/Ny-Reform/100066942525942/
KF;2326;Berg;Nya Frihetspartiet; ;1443;;
KF;2326;Berg;Nya Samhällspartiet; ;1438;;https://www.facebook.com/NyaSP.riks/
KF;2326;Berg;OK; ;1478;;
KF;2326;Berg;Ond Kyckling Partiet; ;1472;;http://denondakycklingen.info/
KF;2326;Berg;Partiet Folkomröstning; ;1578;;https://www.partietfolkomrostning.se/
KF;2326;Berg;Partiet Frihet; ;1599;;
KF;2326;Berg;Partiet Nyans;PNy;1439;;https://www.partietnyans.se/
KF;2326;Berg;Partiet Vändpunkt;PV;1430;;https://partietvandpunkt.se/
KF;2326;Berg;Pax; ;1491;;https://www.paxpartiet.se/
KF;2326;Berg;Piratpartiet;PP;524;0.0;https://piratpartiet.se/
KF;2326;Berg;Politiskt Skifte; ;1617;;
KF;2326;Berg;Positivt Samhällsinitiativ (PSI); ;1475;;https://www.instagram.com/positivt_samhallsinitiativpsi/
KF;2326;Berg;Rastliberalerna; ;1508;;https://www.facebook.com/Rastliberalerna
KF;2326;Berg;Reformpartiet; ;1616;;
KF;2326;Berg;Rikspolitiska partiet; ;1496;;
KF;2326;Berg;SKP;Skp;1586;;https://skp.se
KF;2326;Berg;SKÅNEPARTIET;SKÅ;54;0.0;http://skanepartiet.org/
KF;2326;Berg;Socialisterna-Välfärdspartiet;S-V;977;0.0;https://www.valfardspartiet.org/
KF;2326;Berg;Sociallibertarianerna; ;1507;;https://sociallibertarianerna.se/
KF;2326;Berg;Stora Norrlands oberoende Frihetsparti; ;1559;;
KF;2326;Berg;Stram Kurs Sverige; ;1592;;https://www.facebook.com/stramkurssverige
KF;2326;Berg;Svensk Jobbdemokrati; ;1603;;
KF;2326;Berg;Svenska Rikslagen; ;1513;;https://svenskarikslagen.se/
KF;2326;Berg;SVENSKARNA; ;1444;;https://svenskarna.org/
KF;2326;Berg;Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP); ;1493;;
KF;2326;Berg;Sverigedemokraterna;SD;110;11.055603822762814;https://sd.se/
KF;2326;Berg;Sverigepartiet; ;1457;;https://sverigepartiet.se/
KF;2326;Berg;Swexitpartiet; ;1461;;http://www.ulfstrom.se/swexitpartiet.html
KF;2326;Berg;Säkerhetspartiet; ;1466;;https://säkerhetspartiet.yolasite.com/
KF;2326;Berg;TRYGGHETSPARTIET;TRP;1309;0.0;https://trygghetspartiet.blogspot.com/
KF;2326;Berg;Upprorsdemokraterna; ;1630;;
KF;2326;Berg;Valsamverkanspartiet; ;1526;;
KF;2326;Berg;Vinningspartiet; ;1468;;https://vinningspartiet.art.blog/
KF;2326;Berg;Volt Sverige;Volt;1610;;
KF;2326;Berg;Vänsterpartiet;V;5;5.321459600347524;https://www.vansterpartiet.se/
KF;2326;Berg;Yggdrasil; ;1454;;
KF;2326;Berg;Ändrings partiet revolution; ;1404;;https://www.instagram.com/andrings_partiet_revolution/
