VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url;color
KF;2082;Säter;SKÅNEPARTIET;SKÅ;54;0.0;http://skanepartiet.org/;
KF;2082;Säter;Socialisterna-Välfärdspartiet;S-V;977;0.0;https://www.valfardspartiet.org/;
KF;2082;Säter;Sociallibertarianerna; ;1507;;https://sociallibertarianerna.se/;
KF;2082;Säter;Stora Norrlands oberoende Frihetsparti; ;1559;;;
KF;2082;Säter;Stram Kurs Sverige; ;1592;;https://www.facebook.com/stramkurssverige;
KF;2082;Säter;Svensk Jobbdemokrati; ;1603;;;
KF;2082;Säter;Svenska Rikslagen; ;1513;;https://svenskarikslagen.se/;
KF;2082;Säter;SVENSKARNA; ;1444;;https://svenskarna.org/;
KF;2082;Säter;Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP); ;1493;;;
KF;2082;Säter;Sverigedemokraterna;SD;110;12.405265257279616;https://sd.se/;#DDDD00
KF;2082;Säter;Sverigepartiet; ;1457;;https://sverigepartiet.se/;
KF;2082;Säter;Swexitpartiet; ;1461;;http://www.ulfstrom.se/swexitpartiet.html;
KF;2082;Säter;Säkerhetspartiet; ;1466;;https://säkerhetspartiet.yolasite.com/;
KF;2082;Säter;TRYGGHETSPARTIET;TRP;1309;0.0;https://trygghetspartiet.blogspot.com/;
KF;2082;Säter;Upprorsdemokraterna; ;1630;;;
KF;2082;Säter;Valsamverkanspartiet; ;1526;;;
KF;2082;Säter;Vinningspartiet; ;1468;;https://vinningspartiet.art.blog/;
KF;2082;Säter;Volt Sverige;Volt;1610;;;
KF;2082;Säter;Vänsterpartiet;V;5;5.105704028719585;https://www.vansterpartiet.se/;#AF0000
KF;2082;Säter;Yggdrasil; ;1454;;;
KF;2082;Säter;Ändrings partiet revolution; ;1404;;https://www.instagram.com/andrings_partiet_revolution/;
