VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url;color
KF;2085;Ludvika;Alternativ för Sverige;AfS;1325;;https://alternativforsverige.se/;
KF;2085;Ludvika;ANARKISTERNA; ;1628;;;
KF;2085;Ludvika;ANDOPARTIET; ;1602;;;
KF;2085;Ludvika;Arbetarepartiet-Socialdemokraterna;S;2;32.25862468163927;https://www.socialdemokraterna.se/;#EE2020
KF;2085;Ludvika;Basinkomstpartiet; ;1525;;https://www.basinkomstpartiet.org/;
KF;2085;Ludvika;Bjornpartiet; ;1629;;;
KF;2085;Ludvika;Centerpartiet;C;4;8.821486455197961;https://www.centerpartiet.se/;#009933
KF;2085;Ludvika;Common sense in Sweden;CSIS;1318;0.0;https://common-sene-in-sweden.webnode.se/;
KF;2085;Ludvika;Dalademokraterna;Ddem;1562;;https://www.dalademokraten.se/;
KF;2085;Ludvika;Det minst dåliga partiet; ;1622;;;
KF;2085;Ludvika;Direktdemokraterna;DD;1150;0.0;https://direktdemokraterna.se/en/;
KF;2085;Ludvika;Drivkraft; ;1621;;;
KF;2085;Ludvika;En Vis Avskaffar Asylrätten!;EVA;1482;;https://visocialkonservativa.se/;
KF;2085;Ludvika;Enad Politik; ;1589;;;
KF;2085;Ludvika;Enade Sverige; ;1448;;https://www.vaken.se/enade-sverige-ett-initiativ-av-bosse-jonsson/;
KF;2085;Ludvika;Enhet;ENH;189;0.0;https://www.enhet.se/;
KF;2085;Ludvika;Enskild person/Riksdagen val; ;1614;;;
KF;2085;Ludvika;Eropean radical reflektion a european dream party ERR; ;1626;;;
KF;2085;Ludvika;Europeiska Arbetarpartiet-EAP;EAP;29;;;
KF;2085;Ludvika;EUSEC; ;1534;;;
KF;2085;Ludvika;FAMILJENS FRIHET; ;1606;;;
KF;2085;Ludvika;Fattigmans parti; ;1618;;;
KF;2085;Ludvika;Feministiskt initiativ;FI;532;0.14470942347765686;https://feministisktinitiativ.se/;
KF;2085;Ludvika;FN Parti art.27; ;1631;;;
KF;2085;Ludvika;Folkkampanjen för sjukvården; ;1530;;https://www.facebook.com/folkmakt;
KF;2085;Ludvika;FOLKOMROSTA2021.SE; ;1489;;https://folketsframtid.se/;
KF;2085;Ludvika;FramtidsTro;FT;1449;;https://www.facebook.com/people/FramtidsTro/100066500144905/;
KF;2085;Ludvika;Fredspartiet; ;1484;;;
KF;2085;Ludvika;Fria Wermland; ;1548;;https://friawermland.se/;
KF;2085;Ludvika;Frihetsrörelsen; ;1573;;https://www.frihetsrorelsen.se/;
