VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url;color
KF;1421;Orust;Alternativ för Sverige;AfS;1325;;https://alternativforsverige.se/;
KF;1421;Orust;ANARKISTERNA; ;1628;;;
KF;1421;Orust;ANDOPARTIET; ;1602;;;
KF;1421;Orust;Arbetarepartiet-Socialdemokraterna;S;2;22.762831520702157;https://www.socialdemokraterna.se/;#EE2020
KF;1421;Orust;Basinkomstpartiet; ;1525;;https://www.basinkomstpartiet.org/;
KF;1421;Orust;Bjornpartiet; ;1629;;;
KF;1421;Orust;BOHUSLÄNPARTIET; ;1506;;https://www.bohuslanpartiet.se/;
KF;1421;Orust;Centerpartiet;C;4;14.214844495325318;https://www.centerpartiet.se/;#009933
KF;1421;Orust;Common sense in Sweden;CSIS;1318;0.0;https://common-sene-in-sweden.webnode.se/;
KF;1421;Orust;Det minst dåliga partiet; ;1622;;;
KF;1421;Orust;Direktdemokraterna;DD;1150;0.0;https://direktdemokraterna.se/en/;
KF;1421;Orust;Drivkraft; ;1621;;;
KF;1421;Orust;En Vis Avskaffar Asylrätten!;EVA;1482;;https://visocialkonservativa.se/;
KF;1421;Orust;Enad Politik; ;1589;;;
KF;1421;Orust;Enade Sverige; ;1448;;https://www.vaken.se/enade-sverige-ett-initiativ-av-bosse-jonsson/;
KF;1421;Orust;Enhet;ENH;189;0.0;https://www.enhet.se/;
KF;1421;Orust;Enskild person/Riksdagen val; ;1614;;;
KF;1421;Orust;Eropean radical reflektion a european dream party ERR; ;1626;;;
KF;1421;Orust;Europeiska Arbetarpartiet-EAP;EAP;29;;;
KF;1421;Orust;EUSEC; ;1534;;;
KF;1421;Orust;FAMILJENS FRIHET; ;1606;;;
KF;1421;Orust;Fattigmans parti; ;1618;;;
KF;1421;Orust;Feministiskt initiativ;FI;532;0.28620492272467085;https://feministisktinitiativ.se/;
KF;1421;Orust;FN Parti art.27; ;1631;;;
KF;1421;Orust;FOLKOMROSTA2021.SE; ;1489;;https://folketsframtid.se/;
KF;1421;Orust;Folkviljan Orust;FPO;204;8.223621446288876;http://www.folkviljanorust.se/;
KF;1421;Orust;FramtidsTro;FT;1449;;https://www.facebook.com/people/FramtidsTro/100066500144905/;
KF;1421;Orust;Fredspartiet; ;1484;;;
KF;1421;Orust;Fria Wermland; ;1548;;https://friawermland.se/;
KF;1421;Orust;Frihetsrörelsen; ;1573;;https://www.frihetsrorelsen.se/;
KF;1421;Orust;Fritt val; ;1479;;;
KF;1421;Orust;Förenade Demokratiska Partiet; ;1577;;https://www.fdppartiet.se/;
KF;1421;Orust;Företaget Sverige; ;1510;;http://www.foretagetsverige.se;
KF;1421;Orust;GRÖNA DEMOKRATER; ;1601;;https://naturpartiet.org/;
KF;1421;Orust;Gula västarna; ;1436;;https://www.facebook.com/people/Gula-V%C3%A4starna/100067293486961/;
KF;1421;Orust;Humanistisk demokrati (HD);HD;1480;;;
KF;1421;Orust;Invandrarpartiet; ;1624;;;
KF;1421;Orust;John Mikkonen; ;1598;;http://www.johnmikkonen.se/;
KF;1421;Orust;Kalle ankapartiet; ;1579;;;
KF;1421;Orust;Kapitalism med vänligt ansikte; ;1495;;;
KF;1421;Orust;Klassiskt liberala partiet;KLP;638;0.0;https://www.liberalapartiet.se/;
KF;1421;Orust;Knapptryckarna; ;1505;;https://knapptryckarna.se/;
KF;1421;Orust;Kristdemokraterna;KD;68;3.978248425872925;https://kristdemokraterna.se/;#231977
KF;1421;Orust;Kristna Värdepartiet;KrVP;1551;0.0;https://www.kristnavardepartiet.se/;
KF;1421;Orust;KSP; ;1612;;;
KF;1421;Orust;Kärlek; ;1465;;http://www.karlekspartiet.se/;
KF;1421;Orust;Landsbygdspartiet Oberoende;LPo;1011;0.0;https://landsbygdspartiet.org/;
KF;1421;Orust;Liberalerna (tidigare Folkpartiet);L;3;8.099599313108186;https://www.liberalerna.se/;#6BB7EC
KF;1421;Orust;Majspartiet; ;1471;;https://www.instagram.com/majspartiet_/;
KF;1421;Orust;Medborgarresan; ;1330;;https://citizenwell.se/;
KF;1421;Orust;Medborgerlig Samling;MED;1296;0.21942377408891434;https://www.medborgerligsamling.se/;
KF;1421;Orust;Miljöpartiet de gröna;MP;55;6.191566494943713;https://www.mp.se/;#83CF39
KF;1421;Orust;Min röst; ;1437;;;
KF;1421;Orust;MITT SVERIGE; ;1591;;;
KF;1421;Orust;MoD; ;1568;;https://partietmod.se/;
KF;1421;Orust;Moderaterna;M;1;16.962411753482158;https://moderaterna.se/;#1B49DD
KF;1421;Orust;Monisterna; ;1502;;;
KF;1421;Orust;Mälaröarnas parti; ;1440;;https://www.facebook.com/malaroarnasparti;
KF;1421;Orust;Nationalsocialistiska reformistiska Partiet; ;1595;;;
KF;1421;Orust;NaturFilosoferna; ;1460;;;
KF;1421;Orust;Naturistpartiet; ;1627;;;
KF;1421;Orust;Neoteknokraterna; ;1613;;;
KF;1421;Orust;Nix to the Six; ;1519;;https://www.nix-to-the-six.se/sv/;
KF;1421;Orust;Nu får det fan vara nog; ;1623;;;
KF;1421;Orust;Ny Demokrati; ;1596;;;
KF;1421;Orust;NY REFORM (NR);NR;1528;;https://www.facebook.com/people/Ny-Reform/100066942525942/;
KF;1421;Orust;Nya Frihetspartiet; ;1443;;;
KF;1421;Orust;Nya Samhällspartiet; ;1438;;https://www.facebook.com/NyaSP.riks/;
KF;1421;Orust;OK; ;1478;;;
KF;1421;Orust;Ond Kyckling Partiet; ;1472;;http://denondakycklingen.info/;
KF;1421;Orust;ORUST FRAMTID; ;1527;;https://orustframtid.se/;
KF;1421;Orust;Partiet Folkomröstning; ;1578;;https://www.partietfolkomrostning.se/;
KF;1421;Orust;Partiet Frihet; ;1599;;;
KF;1421;Orust;Partiet Nyans;PNy;1439;;https://www.partietnyans.se/;
