VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url;color
KF;127;Botkyrka;Alternativ för Sverige;AfS;1325;;https://alternativforsverige.se/;
KF;127;Botkyrka;ANARKISTERNA; ;1628;;;
KF;127;Botkyrka;ANDOPARTIET; ;1602;;;
KF;127;Botkyrka;Arbetarepartiet-Socialdemokraterna;S;2;30.78134845620668;https://www.socialdemokraterna.se/;#EE2020
KF;127;Botkyrka;Basinkomstpartiet; ;1525;;https://www.basinkomstpartiet.org/;
KF;127;Botkyrka;Bjornpartiet; ;1629;;;
KF;127;Botkyrka;Centerpartiet;C;4;3.219911783238815;https://www.centerpartiet.se/;#009933
KF;127;Botkyrka;Common sense in Sweden;CSIS;1318;0.0;https://common-sene-in-sweden.webnode.se/;
KF;127;Botkyrka;Det minst dåliga partiet; ;1622;;;
KF;127;Botkyrka;Direktdemokraterna;DD;1150;0.0;https://direktdemokraterna.se/en/;
KF;127;Botkyrka;Drivkraft; ;1621;;;
KF;127;Botkyrka;En Vis Avskaffar Asylrätten!;EVA;1482;;https://visocialkonservativa.se/;
KF;127;Botkyrka;Enad Politik; ;1589;;;
KF;127;Botkyrka;Enade Sverige; ;1448;;https://www.vaken.se/enade-sverige-ett-initiativ-av-bosse-jonsson/;
KF;127;Botkyrka;Enhet;ENH;189;0.0;https://www.enhet.se/;
KF;127;Botkyrka;Enskild person/Riksdagen val; ;1614;;;
KF;127;Botkyrka;Eropean radical reflektion a european dream party ERR; ;1626;;;
KF;127;Botkyrka;Europeiska Arbetarpartiet-EAP;EAP;29;;;
KF;127;Botkyrka;EUSEC; ;1534;;;
KF;127;Botkyrka;FAMILJENS FRIHET; ;1606;;;
KF;127;Botkyrka;Fattigmans parti; ;1618;;;
KF;127;Botkyrka;Feministiskt initiativ;FI;532;0.4368830077714766;https://feministisktinitiativ.se/;
KF;127;Botkyrka;FN Parti art.27; ;1631;;;
KF;127;Botkyrka;FOLKOMROSTA2021.SE; ;1489;;https://folketsframtid.se/;
KF;127;Botkyrka;FramtidsTro;FT;1449;;https://www.facebook.com/people/FramtidsTro/100066500144905/;
KF;127;Botkyrka;Fredspartiet; ;1484;;;
KF;127;Botkyrka;Fria Wermland; ;1548;;https://friawermland.se/;
KF;127;Botkyrka;Frihetsrörelsen; ;1573;;https://www.frihetsrorelsen.se/;
KF;127;Botkyrka;Fritt val; ;1479;;;
KF;127;Botkyrka;Förenade Demokratiska Partiet; ;1577;;https://www.fdppartiet.se/;
KF;127;Botkyrka;Företaget Sverige; ;1510;;http://www.foretagetsverige.se;
KF;127;Botkyrka;GRÖNA DEMOKRATER; ;1601;;https://naturpartiet.org/;
KF;127;Botkyrka;Gula västarna; ;1436;;https://www.facebook.com/people/Gula-V%C3%A4starna/100067293486961/;
KF;127;Botkyrka;Humanistisk demokrati (HD);HD;1480;;;
KF;127;Botkyrka;Invandrarpartiet; ;1624;;;
KF;127;Botkyrka;John Mikkonen; ;1598;;http://www.johnmikkonen.se/;
KF;127;Botkyrka;Kalle ankapartiet; ;1579;;;
KF;127;Botkyrka;Kapitalism med vänligt ansikte; ;1495;;;
KF;127;Botkyrka;Klassiskt liberala partiet;KLP;638;0.0;https://www.liberalapartiet.se/;
KF;127;Botkyrka;Knapptryckarna; ;1505;;https://knapptryckarna.se/;
KF;127;Botkyrka;Kristdemokraterna;KD;68;8.172652804032767;https://kristdemokraterna.se/;#231977
KF;127;Botkyrka;Kristna Värdepartiet;KrVP;1551;0.0;https://www.kristnavardepartiet.se/;
KF;127;Botkyrka;KSP; ;1612;;;
KF;127;Botkyrka;Kärlek; ;1465;;http://www.karlekspartiet.se/;
KF;127;Botkyrka;Landsbygdspartiet Oberoende;LPo;1011;0.0;https://landsbygdspartiet.org/;
KF;127;Botkyrka;Liberalerna (tidigare Folkpartiet);L;3;3.8941398865784502;https://www.liberalerna.se/;#6BB7EC
KF;127;Botkyrka;Majspartiet; ;1471;;https://www.instagram.com/majspartiet_/;
KF;127;Botkyrka;Medborgarresan; ;1330;;https://citizenwell.se/;
KF;127;Botkyrka;Medborgerlig Samling;MED;1296;0.12392354547364;https://www.medborgerligsamling.se/;
KF;127;Botkyrka;Miljöpartiet de gröna;MP;55;5.141776937618148;https://www.mp.se/;#83CF39
KF;127;Botkyrka;Min röst; ;1437;;;
KF;127;Botkyrka;MITT SVERIGE; ;1591;;;
KF;127;Botkyrka;MoD; ;1568;;https://partietmod.se/;
KF;127;Botkyrka;Moderaterna;M;1;15.187985717286285;https://moderaterna.se/;#1B49DD
KF;127;Botkyrka;Monisterna; ;1502;;;
KF;127;Botkyrka;Mälaröarnas parti; ;1440;;https://www.facebook.com/malaroarnasparti;
KF;127;Botkyrka;Nationalsocialistiska reformistiska Partiet; ;1595;;;
KF;127;Botkyrka;NaturFilosoferna; ;1460;;;
KF;127;Botkyrka;Naturistpartiet; ;1627;;;
KF;127;Botkyrka;Neoteknokraterna; ;1613;;;
KF;127;Botkyrka;Nix to the Six; ;1519;;https://www.nix-to-the-six.se/sv/;
KF;127;Botkyrka;Nu får det fan vara nog; ;1623;;;
KF;127;Botkyrka;Ny Demokrati; ;1596;;;
KF;127;Botkyrka;NY REFORM (NR);NR;1528;;https://www.facebook.com/people/Ny-Reform/100066942525942/;
KF;127;Botkyrka;Nya Frihetspartiet; ;1443;;;
KF;127;Botkyrka;Nya Samhällspartiet; ;1438;;https://www.facebook.com/NyaSP.riks/;
KF;127;Botkyrka;Nöjespartiet Clownerna; ;1620;;;
KF;127;Botkyrka;OK; ;1478;;;
KF;127;Botkyrka;Ond Kyckling Partiet; ;1472;;http://denondakycklingen.info/;
KF;127;Botkyrka;Partiet Folkomröstning; ;1578;;https://www.partietfolkomrostning.se/;
KF;127;Botkyrka;Partiet Frihet; ;1599;;;
KF;127;Botkyrka;Partiet Nyans;PNy;1439;;https://www.partietnyans.se/;
KF;127;Botkyrka;Partiet Vändpunkt;PV;1430;;https://partietvandpunkt.se/;
KF;127;Botkyrka;Pax; ;1491;;https://www.paxpartiet.se/;
KF;127;Botkyrka;Piratpartiet;PP;524;0.0;https://piratpartiet.se/;
KF;127;Botkyrka;Politiskt Skifte; ;1617;;;
KF;127;Botkyrka;Positivt Samhällsinitiativ (PSI); ;1475;;https://www.instagram.com/positivt_samhallsinitiativpsi/;
KF;127;Botkyrka;Rastliberalerna; ;1508;;https://www.facebook.com/Rastliberalerna;
KF;127;Botkyrka;Reformpartiet; ;1616;;;
KF;127;Botkyrka;Rikspolitiska partiet; ;1496;;;
KF;127;Botkyrka;SKP;Skp;1586;;https://skp.se;
KF;127;Botkyrka;SKÅNEPARTIET;SKÅ;54;0.0;http://skanepartiet.org/;
KF;127;Botkyrka;Socialisterna-Välfärdspartiet;S-V;977;0.0;https://www.valfardspartiet.org/;
KF;127;Botkyrka;Sociallibertarianerna; ;1507;;https://sociallibertarianerna.se/;
KF;127;Botkyrka;Stora Norrlands oberoende Frihetsparti; ;1559;;;
KF;127;Botkyrka;Stram Kurs Sverige; ;1592;;https://www.facebook.com/stramkurssverige;
KF;127;Botkyrka;Svensk Jobbdemokrati; ;1603;;;
KF;127;Botkyrka;Svenska Rikslagen; ;1513;;https://svenskarikslagen.se/;
KF;127;Botkyrka;SVENSKARNA; ;1444;;https://svenskarna.org/;
KF;127;Botkyrka;Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP); ;1493;;;
KF;127;Botkyrka;Sverigedemokraterna;SD;110;11.392564587271583;https://sd.se/;#DDDD00
KF;127;Botkyrka;Sverigepartiet; ;1457;;https://sverigepartiet.se/;
KF;127;Botkyrka;Swexitpartiet; ;1461;;http://www.ulfstrom.se/swexitpartiet.html;
KF;127;Botkyrka;Säkerhetspartiet; ;1466;;https://säkerhetspartiet.yolasite.com/;
KF;127;Botkyrka;TRYGGHETSPARTIET;TRP;1309;0.0;https://trygghetspartiet.blogspot.com/;
KF;127;Botkyrka;Tullingepartiet;TuP;711;12.377651753833229;https://www.tullingepartiet.se/;
KF;127;Botkyrka;Upprorsdemokraterna; ;1630;;;
KF;127;Botkyrka;Valsamverkanspartiet; ;1526;;;
KF;127;Botkyrka;Vinningspartiet; ;1468;;https://vinningspartiet.art.blog/;
KF;127;Botkyrka;Volt Sverige;Volt;1610;;;
KF;127;Botkyrka;Vänsterpartiet;V;5;9.130434782608695;https://www.vansterpartiet.se/;#AF0000
KF;127;Botkyrka;Yggdrasil; ;1454;;;
KF;127;Botkyrka;Ändrings partiet revolution; ;1404;;https://www.instagram.com/andrings_partiet_revolution/;
