VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url
KF;2380;Östersund;Alternativ för Sverige;AfS;1325;;https://alternativforsverige.se/
KF;2380;Östersund;ANDOPARTIET; ;1602;;
KF;2380;Östersund;Arbetarepartiet-Socialdemokraterna;S;2;29.632196544224843;https://www.socialdemokraterna.se/
KF;2380;Östersund;Basinkomstpartiet; ;1525;;https://www.basinkomstpartiet.org/
KF;2380;Östersund;Centerpartiet;C;4;22.278517314724088;https://www.centerpartiet.se/
KF;2380;Östersund;Common sense in Sweden;CSIS;1318;0.0;https://common-sene-in-sweden.webnode.se/
KF;2380;Östersund;Direktdemokraterna;DD;1150;0.0;https://direktdemokraterna.se/en/
KF;2380;Östersund;En Vis Avskaffar Asylrätten!;EVA;1482;;https://visocialkonservativa.se/
KF;2380;Östersund;Enad Politik; ;1589;;
KF;2380;Östersund;Enade Sverige; ;1448;;https://www.vaken.se/enade-sverige-ett-initiativ-av-bosse-jonsson/
KF;2380;Östersund;Enhet;ENH;189;0.0;https://www.enhet.se/
KF;2380;Östersund;EUSEC; ;1534;;
KF;2380;Östersund;Feministiskt initiativ;FI;532;0.8101713548263748;https://feministisktinitiativ.se/
KF;2380;Östersund;FOLKOMROSTA2021.SE; ;1489;;https://folketsframtid.se/
KF;2380;Östersund;FramtidsTro;FT;1449;;https://www.facebook.com/people/FramtidsTro/100066500144905/
KF;2380;Östersund;Fredspartiet; ;1484;;
KF;2380;Östersund;Fria Wermland; ;1548;;https://friawermland.se/
KF;2380;Östersund;Frihetsrörelsen; ;1573;;https://www.frihetsrorelsen.se/
KF;2380;Östersund;Fritt val; ;1479;;
KF;2380;Östersund;Förenade Demokratiska Partiet; ;1577;;https://www.fdppartiet.se/
KF;2380;Östersund;Företaget Sverige; ;1510;;http://www.foretagetsverige.se
KF;2380;Östersund;GRÖNA DEMOKRATER; ;1601;;https://naturpartiet.org/
KF;2380;Östersund;Gula västarna; ;1436;;https://www.facebook.com/people/Gula-V%C3%A4starna/100067293486961/
KF;2380;Östersund;Humanistisk demokrati (HD);HD;1480;;
KF;2380;Östersund;John Mikkonen; ;1598;;http://www.johnmikkonen.se/
KF;2380;Östersund;Kalle ankapartiet; ;1579;;
KF;2380;Östersund;Kapitalism med vänligt ansikte; ;1495;;
KF;2380;Östersund;Klassiskt liberala partiet;KLP;638;0.0;https://www.liberalapartiet.se/
KF;2380;Östersund;Knapptryckarna; ;1505;;https://knapptryckarna.se/
KF;2380;Östersund;Kristdemokraterna;KD;68;5.680759027794374;https://kristdemokraterna.se/
KF;2380;Östersund;Kristna Värdepartiet; ;1551;;https://www.kristnavardepartiet.se/
KF;2380;Östersund;Kärlek; ;1465;;
KF;2380;Östersund;Landsbygdspartiet Oberoende;LPo;1011;0.0;https://landsbygdspartiet.org/
KF;2380;Östersund;Liberalerna (tidigare Folkpartiet);L;3;5.374853619482351;https://www.liberalerna.se/
KF;2380;Östersund;Majspartiet; ;1471;;
KF;2380;Östersund;Medborgarresan; ;1330;;https://citizenwell.se/
KF;2380;Östersund;Medborgerlig Samling;MED;1296;0.0;https://www.medborgerligsamling.se/
KF;2380;Östersund;Miljöpartiet de gröna;MP;55;4.567072150658413;https://www.mp.se/
KF;2380;Östersund;Min röst; ;1437;;
KF;2380;Östersund;MITT SVERIGE; ;1591;;
KF;2380;Östersund;Moderaterna;M;1;15.486461295796191;https://moderaterna.se/
KF;2380;Östersund;Monisterna; ;1502;;
KF;2380;Östersund;Mälaröarnas parti; ;1440;;https://www.facebook.com/malaroarnasparti
KF;2380;Östersund;Nationalsocialistiska reformistiska Partiet; ;1595;;
KF;2380;Östersund;NaturFilosoferna; ;1460;;
KF;2380;Östersund;Nix to the Six; ;1519;;https://www.nix-to-the-six.se/sv/
KF;2380;Östersund;NY REFORM; ;1528;;https://www.facebook.com/people/Ny-Reform/100066942525942/
KF;2380;Östersund;Nya Frihetspartiet; ;1443;;
KF;2380;Östersund;Nya Samhällspartiet; ;1438;;https://www.facebook.com/NyaSP.riks/
KF;2380;Östersund;OK; ;1478;;
