VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018
RF;25;Norrbotten;Alternativ för Sverige;AfS;1325;
RF;25;Norrbotten;ANDOPARTIET; ;1602;
RF;25;Norrbotten;Arbetarepartiet-Socialdemokraterna;S;2;29.64466944181192
RF;25;Norrbotten;Basinkomstpartiet; ;1525;
RF;25;Norrbotten;Centerpartiet;C;4;5.125421370217973
RF;25;Norrbotten;Common sense in Sweden;CSIS;1318;
RF;25;Norrbotten;Direktdemokraterna;DD;1150;
RF;25;Norrbotten;En Vis Avskaffar Asylrätten!;EVA;1482;
RF;25;Norrbotten;Enad Politik; ;1589;
RF;25;Norrbotten;Enade Sverige; ;1448;
RF;25;Norrbotten;Enhet;ENH;189;0.0
RF;25;Norrbotten;EUSEC; ;1534;
RF;25;Norrbotten;Feministiskt initiativ;FI;532;0.2801137249727084
RF;25;Norrbotten;FOLKOMROSTA2021.SE; ;1489;
RF;25;Norrbotten;FramtidsTro;FT;1449;
RF;25;Norrbotten;Fredspartiet; ;1484;
RF;25;Norrbotten;Fria Wermland; ;1548;
RF;25;Norrbotten;Frihetsrörelsen; ;1573;
RF;25;Norrbotten;Fritt val; ;1479;
RF;25;Norrbotten;Förenade Demokratiska Partiet; ;1577;
RF;25;Norrbotten;Företaget Sverige; ;1510;
RF;25;Norrbotten;GRÖNA DEMOKRATER; ;1601;
RF;25;Norrbotten;Gula västarna; ;1436;
RF;25;Norrbotten;Humanistisk demokrati (HD);HD;1480;
RF;25;Norrbotten;John Mikkonen; ;1598;
RF;25;Norrbotten;Kalle ankapartiet; ;1579;
RF;25;Norrbotten;Kapitalism med vänligt ansikte; ;1495;
RF;25;Norrbotten;Klassiskt liberala partiet;KLP;638;
RF;25;Norrbotten;Knapptryckarna; ;1505;
RF;25;Norrbotten;Kristdemokraterna;KD;68;2.4580429227797835
RF;25;Norrbotten;Kristna Värdepartiet; ;1551;
RF;25;Norrbotten;Kärlek; ;1465;
RF;25;Norrbotten;Landsbygdspartiet Oberoende;LPo;1011;0.0005998152569008746
RF;25;Norrbotten;Liberalerna (tidigare Folkpartiet);L;3;2.967286075888626
RF;25;Norrbotten;Majspartiet; ;1471;
RF;25;Norrbotten;Medborgarresan; ;1330;
RF;25;Norrbotten;Medborgerlig Samling;MED;1296;0.0
RF;25;Norrbotten;Miljöpartiet de gröna;MP;55;2.237310908240262
RF;25;Norrbotten;Min röst; ;1437;
RF;25;Norrbotten;MITT SVERIGE; ;1591;
RF;25;Norrbotten;Moderaterna;M;1;8.260055902781943
RF;25;Norrbotten;Monisterna; ;1502;
RF;25;Norrbotten;Mälaröarnas parti; ;1440;
RF;25;Norrbotten;Nationalsocialistiska reformistiska Partiet; ;1595;
RF;25;Norrbotten;NaturFilosoferna; ;1460;
RF;25;Norrbotten;Nix to the Six; ;1519;
RF;25;Norrbotten;NY REFORM; ;1528;
RF;25;Norrbotten;Nya Frihetspartiet; ;1443;
RF;25;Norrbotten;Nya Samhällspartiet; ;1438;
RF;25;Norrbotten;OK; ;1478;
RF;25;Norrbotten;Ond Kyckling Partiet; ;1472;
RF;25;Norrbotten;Partiet Folkomröstning; ;1578;
RF;25;Norrbotten;Partiet Nyans; ;1439;
RF;25;Norrbotten;Partiet Vändpunkt;PV;1430;
RF;25;Norrbotten;Pax; ;1491;
RF;25;Norrbotten;Piratpartiet;PP;524;0.0
RF;25;Norrbotten;Positivt Samhällsinitiativ (PSI); ;1475;
RF;25;Norrbotten;Rastliberalerna; ;1508;
RF;25;Norrbotten;Rikspolitiska partiet; ;1496;
RF;25;Norrbotten;Sjukvårdspartiet;SJV;193;34.69031538286208
RF;25;Norrbotten;SKP; ;1586;
RF;25;Norrbotten;SKÅNEPARTIET;SKÅ;54;0.0
RF;25;Norrbotten;Socialisterna-Välfärdspartiet;S-V;977;
RF;25;Norrbotten;Sociallibertarianerna; ;1507;
RF;25;Norrbotten;Stora Norrlands oberoende Frihetsparti; ;1559;
RF;25;Norrbotten;Stram Kurs Sverige; ;1592;
RF;25;Norrbotten;Svenska Rikslagen; ;1513;
RF;25;Norrbotten;SVENSKARNA; ;1444;
RF;25;Norrbotten;Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP); ;1493;
RF;25;Norrbotten;Sverigedemokraterna;SD;110;5.9591645773101884
RF;25;Norrbotten;Sverigepartiet; ;1457;
RF;25;Norrbotten;Swexitpartiet; ;1461;
RF;25;Norrbotten;Säkerhetspartiet; ;1466;
RF;25;Norrbotten;TRYGGHETSPARTIET;TRP;1309;0.0
RF;25;Norrbotten;Valsamverkanspartiet; ;1526;
RF;25;Norrbotten;Vinningspartiet; ;1468;
RF;25;Norrbotten;Vänsterpartiet;V;5;7.841384853465133
RF;25;Norrbotten;Yggdrasil; ;1454;
RF;25;Norrbotten;Ändrings partiet revolution; ;1404;
