VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018
KF;1286;Ystad;Alternativ för Sverige;AfS;1325;
KF;1286;Ystad;ANDOPARTIET; ;1602;
KF;1286;Ystad;Arbetarepartiet-Socialdemokraterna;S;2;31.528523733488168
KF;1286;Ystad;Basinkomstpartiet; ;1525;
KF;1286;Ystad;Centerpartiet;C;4;9.565974742342865
KF;1286;Ystad;Common sense in Sweden;CSIS;1318;0.0
KF;1286;Ystad;Direktdemokraterna;DD;1150;0.0
KF;1286;Ystad;En Vis Avskaffar Asylrätten!;EVA;1482;
KF;1286;Ystad;Enad Politik; ;1589;
KF;1286;Ystad;Enade Sverige; ;1448;
KF;1286;Ystad;Enhet;ENH;189;0.0
KF;1286;Ystad;EUSEC; ;1534;
KF;1286;Ystad;Feministiskt initiativ;FI;532;0.2854792664634441
KF;1286;Ystad;FOLKOMROSTA2021.SE; ;1489;
KF;1286;Ystad;FramtidsTro;FT;1449;
KF;1286;Ystad;Fredspartiet; ;1484;
KF;1286;Ystad;Fria Wermland; ;1548;
KF;1286;Ystad;Frihetsrörelsen; ;1573;
KF;1286;Ystad;Fritt val; ;1479;
KF;1286;Ystad;Förenade Demokratiska Partiet; ;1577;
KF;1286;Ystad;Företaget Sverige; ;1510;
KF;1286;Ystad;GRÖNA DEMOKRATER; ;1601;
KF;1286;Ystad;Gula västarna; ;1436;
KF;1286;Ystad;Humanistisk demokrati (HD);HD;1480;
KF;1286;Ystad;John Mikkonen; ;1598;
KF;1286;Ystad;Kalle ankapartiet; ;1579;
KF;1286;Ystad;Kapitalism med vänligt ansikte; ;1495;
KF;1286;Ystad;Klassiskt liberala partiet;KLP;638;0.0
KF;1286;Ystad;Knapptryckarna; ;1505;
KF;1286;Ystad;Kristdemokraterna;KD;68;4.422509314365898
KF;1286;Ystad;Kristna Värdepartiet; ;1551;
KF;1286;Ystad;Kärlek; ;1465;
KF;1286;Ystad;Landsbygdspartiet Oberoende;LPo;1011;0.0
KF;1286;Ystad;Liberalerna (tidigare Folkpartiet);L;3;5.119272269802099
KF;1286;Ystad;Majspartiet; ;1471;
KF;1286;Ystad;Medborgarresan; ;1330;
KF;1286;Ystad;Medborgerlig Samling;MED;1296;0.0
KF;1286;Ystad;Miljöpartiet de gröna;MP;55;4.0063869937581655
KF;1286;Ystad;Min röst; ;1437;
KF;1286;Ystad;MITT SVERIGE; ;1591;
KF;1286;Ystad;Moderaterna;M;1;24.178642279963224
KF;1286;Ystad;Monisterna; ;1502;
KF;1286;Ystad;Mälaröarnas parti; ;1440;
KF;1286;Ystad;Nationalsocialistiska reformistiska Partiet; ;1595;
KF;1286;Ystad;NaturFilosoferna; ;1460;
KF;1286;Ystad;Nix to the Six; ;1519;
KF;1286;Ystad;NY REFORM; ;1528;
KF;1286;Ystad;Nya Frihetspartiet; ;1443;
KF;1286;Ystad;Nya Samhällspartiet; ;1438;
KF;1286;Ystad;OK; ;1478;
KF;1286;Ystad;Ond Kyckling Partiet; ;1472;
KF;1286;Ystad;Partiet Folkomröstning; ;1578;
KF;1286;Ystad;Partiet Nyans; ;1439;
KF;1286;Ystad;Partiet Vändpunkt;PV;1430;
KF;1286;Ystad;Pax; ;1491;
KF;1286;Ystad;Piratpartiet;PP;524;0.0
KF;1286;Ystad;Positivt Samhällsinitiativ (PSI); ;1475;
KF;1286;Ystad;Rastliberalerna; ;1508;
KF;1286;Ystad;Rikspolitiska partiet; ;1496;
KF;1286;Ystad;SKP; ;1586;
KF;1286;Ystad;SKÅNEPARTIET;SKÅ;54;0.0
KF;1286;Ystad;Socialisterna-Välfärdspartiet;S-V;977;0.0
KF;1286;Ystad;Sociallibertarianerna; ;1507;
KF;1286;Ystad;Stora Norrlands oberoende Frihetsparti; ;1559;
KF;1286;Ystad;Stram Kurs Sverige; ;1592;
KF;1286;Ystad;Svenska Rikslagen; ;1513;
KF;1286;Ystad;SVENSKARNA; ;1444;
KF;1286;Ystad;Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP); ;1493;
KF;1286;Ystad;Sverigedemokraterna;SD;110;17.49165336042967
KF;1286;Ystad;Sverigepartiet; ;1457;
KF;1286;Ystad;Swexitpartiet; ;1461;
KF;1286;Ystad;Säkerhetspartiet; ;1466;
KF;1286;Ystad;TRYGGHETSPARTIET;TRP;1309;0.0
KF;1286;Ystad;Valsamverkanspartiet; ;1526;
KF;1286;Ystad;Vinningspartiet; ;1468;
KF;1286;Ystad;Vänsterpartiet;V;5;3.198335510717569
KF;1286;Ystad;Yggdrasil; ;1454;
KF;1286;Ystad;Ändrings partiet revolution; ;1404;
