VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url
KF;1276;Klippan;Alternativ för Sverige;AfS;1325;;https://alternativforsverige.se/
KF;1276;Klippan;ANDOPARTIET; ;1602;;
KF;1276;Klippan;Arbetarepartiet-Socialdemokraterna;S;2;24.34806991307599;https://www.socialdemokraterna.se/
KF;1276;Klippan;Basinkomstpartiet; ;1525;;https://www.basinkomstpartiet.org/
KF;1276;Klippan;Centerpartiet;C;4;6.897840919712123;https://www.centerpartiet.se/
KF;1276;Klippan;Common sense in Sweden;CSIS;1318;0.0;https://common-sene-in-sweden.webnode.se/
KF;1276;Klippan;Direktdemokraterna;DD;1150;0.0;https://direktdemokraterna.se/en/
KF;1276;Klippan;En Vis Avskaffar Asylrätten!;EVA;1482;;https://visocialkonservativa.se/
KF;1276;Klippan;Enad Politik; ;1589;;
KF;1276;Klippan;Enade Sverige; ;1448;;https://www.vaken.se/enade-sverige-ett-initiativ-av-bosse-jonsson/
KF;1276;Klippan;Enhet;ENH;189;0.0;https://www.enhet.se/
KF;1276;Klippan;EUSEC; ;1534;;
KF;1276;Klippan;Feministiskt initiativ;FI;532;0.26170670156089354;https://feministisktinitiativ.se/
KF;1276;Klippan;FOLKOMROSTA2021.SE; ;1489;;https://folketsframtid.se/
KF;1276;Klippan;FramtidsTro;FT;1449;;https://www.facebook.com/people/FramtidsTro/100066500144905/
KF;1276;Klippan;Fredspartiet; ;1484;;
KF;1276;Klippan;Fria Wermland; ;1548;;https://friawermland.se/
KF;1276;Klippan;Frihetsrörelsen; ;1573;;https://www.frihetsrorelsen.se/
KF;1276;Klippan;Fritt val; ;1479;;
KF;1276;Klippan;Förenade Demokratiska Partiet; ;1577;;https://www.fdppartiet.se/
KF;1276;Klippan;Företaget Sverige; ;1510;;http://www.foretagetsverige.se
KF;1276;Klippan;GRÖNA DEMOKRATER; ;1601;;https://naturpartiet.org/
KF;1276;Klippan;Gula västarna; ;1436;;https://www.facebook.com/people/Gula-V%C3%A4starna/100067293486961/
KF;1276;Klippan;Humanistisk demokrati (HD);HD;1480;;
KF;1276;Klippan;John Mikkonen; ;1598;;http://www.johnmikkonen.se/
KF;1276;Klippan;Kalle ankapartiet; ;1579;;
KF;1276;Klippan;Kapitalism med vänligt ansikte; ;1495;;
KF;1276;Klippan;Klassiskt liberala partiet;KLP;638;0.0;https://www.liberalapartiet.se/
KF;1276;Klippan;Knapptryckarna; ;1505;;https://knapptryckarna.se/
KF;1276;Klippan;Kristdemokraterna;KD;68;6.019254135900551;https://kristdemokraterna.se/
KF;1276;Klippan;Kristna Värdepartiet; ;1551;;https://www.kristnavardepartiet.se/
KF;1276;Klippan;Kärlek; ;1465;;
KF;1276;Klippan;Landsbygdspartiet Oberoende;LPo;1011;0.0;https://landsbygdspartiet.org/
KF;1276;Klippan;Liberalerna (tidigare Folkpartiet);L;3;3.177867090382279;https://www.liberalerna.se/
KF;1276;Klippan;Majspartiet; ;1471;;
KF;1276;Klippan;Medborgarresan; ;1330;;https://citizenwell.se/
KF;1276;Klippan;Medborgerlig Samling;MED;1296;0.0;https://www.medborgerligsamling.se/
KF;1276;Klippan;Miljöpartiet de gröna;MP;55;2.5703336760444904;https://www.mp.se/
KF;1276;Klippan;Min röst; ;1437;;
KF;1276;Klippan;MITT SVERIGE; ;1591;;
KF;1276;Klippan;Moderaterna;M;1;17.197868959715862;https://moderaterna.se/
KF;1276;Klippan;Monisterna; ;1502;;
KF;1276;Klippan;Mälaröarnas parti; ;1440;;https://www.facebook.com/malaroarnasparti
KF;1276;Klippan;Nationalsocialistiska reformistiska Partiet; ;1595;;
KF;1276;Klippan;NaturFilosoferna; ;1460;;
KF;1276;Klippan;Nix to the Six; ;1519;;https://www.nix-to-the-six.se/sv/
KF;1276;Klippan;NY REFORM; ;1528;;https://www.facebook.com/people/Ny-Reform/100066942525942/
KF;1276;Klippan;Nya Frihetspartiet; ;1443;;
KF;1276;Klippan;Nya Samhällspartiet; ;1438;;https://www.facebook.com/NyaSP.riks/
KF;1276;Klippan;OK; ;1478;;
KF;1276;Klippan;Ond Kyckling Partiet; ;1472;;http://denondakycklingen.info/
KF;1276;Klippan;Partiet Folkomröstning; ;1578;;https://www.partietfolkomrostning.se/
KF;1276;Klippan;Partiet Nyans; ;1439;;https://www.partietnyans.se/
KF;1276;Klippan;Partiet Vändpunkt;PV;1430;;https://partietvandpunkt.se/
KF;1276;Klippan;Pax; ;1491;;https://www.paxpartiet.se/
KF;1276;Klippan;Piratpartiet;PP;524;0.0;https://piratpartiet.se/
KF;1276;Klippan;Positivt Samhällsinitiativ (PSI); ;1475;;https://www.instagram.com/positivt_samhallsinitiativpsi/
KF;1276;Klippan;Rastliberalerna; ;1508;;https://www.facebook.com/Rastliberalerna
KF;1276;Klippan;Rikspolitiska partiet; ;1496;;
KF;1276;Klippan;SKP; ;1586;;https://skp.se
KF;1276;Klippan;SKÅNEPARTIET;SKÅ;54;0.0;http://skanepartiet.org/
KF;1276;Klippan;Socialisterna-Välfärdspartiet;S-V;977;0.0;https://www.valfardspartiet.org/
KF;1276;Klippan;Sociallibertarianerna; ;1507;;https://sociallibertarianerna.se/
KF;1276;Klippan;Stora Norrlands oberoende Frihetsparti; ;1559;;
