VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018
KF;187;Vaxholm;Alternativ för Sverige;AfS;1325;
KF;187;Vaxholm;ANDOPARTIET; ;1602;
KF;187;Vaxholm;Arbetarepartiet-Socialdemokraterna;S;2;13.141581948921399
KF;187;Vaxholm;Basinkomstpartiet; ;1525;
KF;187;Vaxholm;Centerpartiet;C;4;14.505331019092488
KF;187;Vaxholm;Common sense in Sweden;CSIS;1318;0.0
KF;187;Vaxholm;Direktdemokraterna;DD;1150;0.0
KF;187;Vaxholm;En Vis Avskaffar Asylrätten!;EVA;1482;
KF;187;Vaxholm;Enad Politik; ;1589;
KF;187;Vaxholm;Enade Sverige; ;1448;
KF;187;Vaxholm;Enhet;ENH;189;0.0
KF;187;Vaxholm;EUSEC; ;1534;
KF;187;Vaxholm;Feministiskt initiativ;FI;532;0.1611703446565832
KF;187;Vaxholm;FOLKOMROSTA2021.SE; ;1489;
KF;187;Vaxholm;FramtidsTro;FT;1449;
KF;187;Vaxholm;Fredspartiet; ;1484;
KF;187;Vaxholm;Fria Wermland; ;1548;
KF;187;Vaxholm;Frihetsrörelsen; ;1573;
KF;187;Vaxholm;Fritt val; ;1479;
KF;187;Vaxholm;Förenade Demokratiska Partiet; ;1577;
KF;187;Vaxholm;Företaget Sverige; ;1510;
KF;187;Vaxholm;GRÖNA DEMOKRATER; ;1601;
KF;187;Vaxholm;Gula västarna; ;1436;
KF;187;Vaxholm;Humanistisk demokrati (HD);HD;1480;
KF;187;Vaxholm;John Mikkonen; ;1598;
KF;187;Vaxholm;Kalle ankapartiet; ;1579;
KF;187;Vaxholm;Kapitalism med vänligt ansikte; ;1495;
KF;187;Vaxholm;Klassiskt liberala partiet;KLP;638;0.0
KF;187;Vaxholm;Knapptryckarna; ;1505;
KF;187;Vaxholm;Kristdemokraterna;KD;68;2.330771138110588
KF;187;Vaxholm;Kristna Värdepartiet; ;1551;
KF;187;Vaxholm;Kärlek; ;1465;
KF;187;Vaxholm;Landsbygdspartiet Oberoende;LPo;1011;0.0
KF;187;Vaxholm;Liberalerna (tidigare Folkpartiet);L;3;6.285643441606744
KF;187;Vaxholm;Majspartiet; ;1471;
KF;187;Vaxholm;Medborgarresan; ;1330;
KF;187;Vaxholm;Medborgerlig Samling;MED;1296;0.0
KF;187;Vaxholm;Miljöpartiet de gröna;MP;55;4.587155963302752
KF;187;Vaxholm;Min röst; ;1437;
KF;187;Vaxholm;MITT SVERIGE; ;1591;
KF;187;Vaxholm;Moderaterna;M;1;22.477064220183486
KF;187;Vaxholm;Monisterna; ;1502;
KF;187;Vaxholm;Mälaröarnas parti; ;1440;
KF;187;Vaxholm;Nationalsocialistiska reformistiska Partiet; ;1595;
KF;187;Vaxholm;NaturFilosoferna; ;1460;
KF;187;Vaxholm;Nix to the Six; ;1519;
KF;187;Vaxholm;NY REFORM; ;1528;
KF;187;Vaxholm;Nya Frihetspartiet; ;1443;
KF;187;Vaxholm;Nya Samhällspartiet; ;1438;
KF;187;Vaxholm;OK; ;1478;
KF;187;Vaxholm;Ond Kyckling Partiet; ;1472;
KF;187;Vaxholm;Partiet Folkomröstning; ;1578;
KF;187;Vaxholm;Partiet Nyans; ;1439;
KF;187;Vaxholm;Partiet Vändpunkt;PV;1430;
KF;187;Vaxholm;Pax; ;1491;
KF;187;Vaxholm;Piratpartiet;PP;524;0.0
KF;187;Vaxholm;Positivt Samhällsinitiativ (PSI); ;1475;
KF;187;Vaxholm;Rastliberalerna; ;1508;
KF;187;Vaxholm;Rikspolitiska partiet; ;1496;
KF;187;Vaxholm;SKP; ;1586;
KF;187;Vaxholm;SKÅNEPARTIET;SKÅ;54;0.0
KF;187;Vaxholm;Socialisterna-Välfärdspartiet;S-V;977;0.0
KF;187;Vaxholm;Sociallibertarianerna; ;1507;
KF;187;Vaxholm;Stora Norrlands oberoende Frihetsparti; ;1559;
KF;187;Vaxholm;Stram Kurs Sverige; ;1592;
KF;187;Vaxholm;Svenska Rikslagen; ;1513;
KF;187;Vaxholm;SVENSKARNA; ;1444;
KF;187;Vaxholm;Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP); ;1493;
KF;187;Vaxholm;Sverigedemokraterna;SD;110;5.331019092486983
KF;187;Vaxholm;Sverigepartiet; ;1457;
KF;187;Vaxholm;Swexitpartiet; ;1461;
KF;187;Vaxholm;Säkerhetspartiet; ;1466;
KF;187;Vaxholm;TRYGGHETSPARTIET;TRP;1309;0.0
KF;187;Vaxholm;Valsamverkanspartiet; ;1526;
KF;187;Vaxholm;Vaxholmsdemokraterna; ;1540;
KF;187;Vaxholm;Vinningspartiet; ;1468;
KF;187;Vaxholm;Vänsterpartiet;V;5;6.298041160426482
KF;187;Vaxholm;Waxholmspartiet - borgerligt alternativ;WAX;1116;24.671460451276968
KF;187;Vaxholm;Yggdrasil; ;1454;
KF;187;Vaxholm;Ändrings partiet revolution; ;1404;
