VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url
KF;1438;Dals-Ed;Alternativ för Sverige;AfS;1325;;https://alternativforsverige.se/
KF;1438;Dals-Ed;ANARKISTERNA; ;1628;;
KF;1438;Dals-Ed;ANDOPARTIET; ;1602;;
KF;1438;Dals-Ed;Arbetarepartiet-Socialdemokraterna;S;2;23.32997650218194;https://www.socialdemokraterna.se/
KF;1438;Dals-Ed;Basinkomstpartiet; ;1525;;https://www.basinkomstpartiet.org/
KF;1438;Dals-Ed;Bjornpartiet; ;1629;;
KF;1438;Dals-Ed;Centerpartiet;C;4;38.70426317556227;https://www.centerpartiet.se/
KF;1438;Dals-Ed;Common sense in Sweden;CSIS;1318;0.0;https://common-sene-in-sweden.webnode.se/
KF;1438;Dals-Ed;Det minst dåliga partiet; ;1622;;
KF;1438;Dals-Ed;Direktdemokraterna;DD;1150;0.0;https://direktdemokraterna.se/en/
KF;1438;Dals-Ed;Drivkraft; ;1621;;
KF;1438;Dals-Ed;En Vis Avskaffar Asylrätten!;EVA;1482;;https://visocialkonservativa.se/
KF;1438;Dals-Ed;Enad Politik; ;1589;;
KF;1438;Dals-Ed;Enade Sverige; ;1448;;https://www.vaken.se/enade-sverige-ett-initiativ-av-bosse-jonsson/
KF;1438;Dals-Ed;Enhet;ENH;189;0.0;https://www.enhet.se/
KF;1438;Dals-Ed;Enskild person/Riksdagen val; ;1614;;
KF;1438;Dals-Ed;Eropean radical reflektion a european dream party ERR; ;1626;;
KF;1438;Dals-Ed;Europeiska Arbetarpartiet-EAP;EAP;29;;
KF;1438;Dals-Ed;EUSEC; ;1534;;
KF;1438;Dals-Ed;FAMILJENS FRIHET; ;1606;;
KF;1438;Dals-Ed;Fattigmans parti; ;1618;;
KF;1438;Dals-Ed;Feministiskt initiativ;FI;532;0.06713662302786169;https://feministisktinitiativ.se/
KF;1438;Dals-Ed;FN Parti art.27; ;1631;;
KF;1438;Dals-Ed;FOLKOMROSTA2021.SE; ;1489;;https://folketsframtid.se/
KF;1438;Dals-Ed;FramtidsTro;FT;1449;;https://www.facebook.com/people/FramtidsTro/100066500144905/
KF;1438;Dals-Ed;Fredspartiet; ;1484;;
KF;1438;Dals-Ed;Fria Wermland; ;1548;;https://friawermland.se/
KF;1438;Dals-Ed;Frihetsrörelsen; ;1573;;https://www.frihetsrorelsen.se/
KF;1438;Dals-Ed;Fritt val; ;1479;;
KF;1438;Dals-Ed;Förenade Demokratiska Partiet; ;1577;;https://www.fdppartiet.se/
KF;1438;Dals-Ed;Företaget Sverige; ;1510;;http://www.foretagetsverige.se
KF;1438;Dals-Ed;GRÖNA DEMOKRATER; ;1601;;https://naturpartiet.org/
KF;1438;Dals-Ed;Gula västarna; ;1436;;https://www.facebook.com/people/Gula-V%C3%A4starna/100067293486961/
KF;1438;Dals-Ed;Humanistisk demokrati (HD);HD;1480;;
KF;1438;Dals-Ed;Invandrarpartiet; ;1624;;
KF;1438;Dals-Ed;John Mikkonen; ;1598;;http://www.johnmikkonen.se/
