VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url
KF;2031;Rättvik;Alternativ för Sverige;AfS;1325;;https://alternativforsverige.se/
KF;2031;Rättvik;ANARKISTERNA; ;1628;;
KF;2031;Rättvik;ANDOPARTIET; ;1602;;
KF;2031;Rättvik;Arbetarepartiet-Socialdemokraterna;S;2;25.509265343671967;https://www.socialdemokraterna.se/
KF;2031;Rättvik;Basinkomstpartiet; ;1525;;https://www.basinkomstpartiet.org/
KF;2031;Rättvik;Bjornpartiet; ;1629;;
KF;2031;Rättvik;Centerpartiet;C;4;33.00039426994349;https://www.centerpartiet.se/
KF;2031;Rättvik;Common sense in Sweden;CSIS;1318;0.0;https://common-sene-in-sweden.webnode.se/
KF;2031;Rättvik;Det minst dåliga partiet; ;1622;;
KF;2031;Rättvik;Direktdemokraterna;DD;1150;0.0;https://direktdemokraterna.se/en/
KF;2031;Rättvik;Drivkraft; ;1621;;
KF;2031;Rättvik;En Vis Avskaffar Asylrätten!;EVA;1482;;https://visocialkonservativa.se/
KF;2031;Rättvik;Enad Politik; ;1589;;
KF;2031;Rättvik;Enade Sverige; ;1448;;https://www.vaken.se/enade-sverige-ett-initiativ-av-bosse-jonsson/
KF;2031;Rättvik;Enhet;ENH;189;0.0;https://www.enhet.se/
KF;2031;Rättvik;Enskild person/Riksdagen val; ;1614;;
KF;2031;Rättvik;Eropean radical reflektion a european dream party ERR; ;1626;;
KF;2031;Rättvik;Europeiska Arbetarpartiet-EAP;EAP;29;;
KF;2031;Rättvik;EUSEC; ;1534;;
KF;2031;Rättvik;FAMILJENS FRIHET; ;1606;;
KF;2031;Rättvik;Fattigmans parti; ;1618;;
KF;2031;Rättvik;Feministiskt initiativ;FI;532;0.0657116572479958;https://feministisktinitiativ.se/
KF;2031;Rättvik;FN Parti art.27; ;1631;;
KF;2031;Rättvik;FOLKOMROSTA2021.SE; ;1489;;https://folketsframtid.se/
KF;2031;Rättvik;FramtidsTro;FT;1449;;https://www.facebook.com/people/FramtidsTro/100066500144905/
KF;2031;Rättvik;Fredspartiet; ;1484;;
KF;2031;Rättvik;Fria Wermland; ;1548;;https://friawermland.se/
KF;2031;Rättvik;Frihetsrörelsen; ;1573;;https://www.frihetsrorelsen.se/
KF;2031;Rättvik;Fritt val; ;1479;;
KF;2031;Rättvik;Förenade Demokratiska Partiet; ;1577;;https://www.fdppartiet.se/
KF;2031;Rättvik;Företaget Sverige; ;1510;;http://www.foretagetsverige.se
KF;2031;Rättvik;GRÖNA DEMOKRATER; ;1601;;https://naturpartiet.org/
KF;2031;Rättvik;Gula västarna; ;1436;;https://www.facebook.com/people/Gula-V%C3%A4starna/100067293486961/
