VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018
KF;1984;Arboga;Alternativ för Sverige;AfS;1325;
KF;1984;Arboga;ANDOPARTIET; ;1602;
KF;1984;Arboga;Arbetarepartiet-Socialdemokraterna;S;2;33.84832988793385
KF;1984;Arboga;Basinkomstpartiet; ;1525;
KF;1984;Arboga;Centerpartiet;C;4;5.538026330105538
KF;1984;Arboga;Common sense in Sweden;CSIS;1318;0.0
KF;1984;Arboga;Direktdemokraterna;DD;1150;0.0
KF;1984;Arboga;En Vis Avskaffar Asylrätten!;EVA;1482;
KF;1984;Arboga;Enad Politik; ;1589;
KF;1984;Arboga;Enade Sverige; ;1448;
KF;1984;Arboga;Enhet;ENH;189;0.0
KF;1984;Arboga;EUSEC; ;1534;
KF;1984;Arboga;Feministiskt initiativ;FI;532;0.15232292460015232
KF;1984;Arboga;FOLKOMROSTA2021.SE; ;1489;
KF;1984;Arboga;FramtidsTro;FT;1449;
KF;1984;Arboga;Fredspartiet; ;1484;
KF;1984;Arboga;Fria Wermland; ;1548;
KF;1984;Arboga;Frihetsrörelsen; ;1573;
KF;1984;Arboga;Fritt val; ;1479;
KF;1984;Arboga;Förenade Demokratiska Partiet; ;1577;
KF;1984;Arboga;Företaget Sverige; ;1510;
KF;1984;Arboga;GRÖNA DEMOKRATER; ;1601;
KF;1984;Arboga;Gula västarna; ;1436;
KF;1984;Arboga;Humanistisk demokrati (HD);HD;1480;
KF;1984;Arboga;John Mikkonen; ;1598;
KF;1984;Arboga;Kalle ankapartiet; ;1579;
KF;1984;Arboga;Kapitalism med vänligt ansikte; ;1495;
KF;1984;Arboga;Klassiskt liberala partiet;KLP;638;0.0
KF;1984;Arboga;Knapptryckarna; ;1505;
KF;1984;Arboga;Kristdemokraterna;KD;68;3.655750190403656
KF;1984;Arboga;Kristna Värdepartiet; ;1551;
KF;1984;Arboga;Kärlek; ;1465;
KF;1984;Arboga;Landsbygdspartiet Oberoende;LPo;1011;0.0
KF;1984;Arboga;Liberalerna (tidigare Folkpartiet);L;3;6.669568055706669
KF;1984;Arboga;Majspartiet; ;1471;
KF;1984;Arboga;Medborgarresan; ;1330;
KF;1984;Arboga;Medborgerlig Samling;MED;1296;0.0
KF;1984;Arboga;Miljöpartiet de gröna;MP;55;2.828854314002829
KF;1984;Arboga;Min röst; ;1437;
KF;1984;Arboga;MITT SVERIGE; ;1591;
KF;1984;Arboga;Moderaterna;M;1;25.535850288325534
KF;1984;Arboga;Monisterna; ;1502;
KF;1984;Arboga;Mälaröarnas parti; ;1440;
KF;1984;Arboga;Nationalsocialistiska reformistiska Partiet; ;1595;
KF;1984;Arboga;NaturFilosoferna; ;1460;
KF;1984;Arboga;Nix to the Six; ;1519;
KF;1984;Arboga;NY REFORM; ;1528;
KF;1984;Arboga;Nya Frihetspartiet; ;1443;
KF;1984;Arboga;Nya Samhällspartiet; ;1438;
KF;1984;Arboga;OK; ;1478;
KF;1984;Arboga;Omsorgspartiet i Arboga;OPA;335;2.2957240779022956
KF;1984;Arboga;Ond Kyckling Partiet; ;1472;
KF;1984;Arboga;Partiet Folkomröstning; ;1578;
KF;1984;Arboga;Partiet Nyans; ;1439;
KF;1984;Arboga;Partiet Vändpunkt;PV;1430;
KF;1984;Arboga;Pax; ;1491;
KF;1984;Arboga;Piratpartiet;PP;524;0.0
KF;1984;Arboga;Positivt Samhällsinitiativ (PSI); ;1475;
KF;1984;Arboga;Rastliberalerna; ;1508;
KF;1984;Arboga;Rikspolitiska partiet; ;1496;
KF;1984;Arboga;SKP; ;1586;
KF;1984;Arboga;SKÅNEPARTIET;SKÅ;54;0.0
KF;1984;Arboga;Socialisterna-Välfärdspartiet;S-V;977;0.0
KF;1984;Arboga;Sociallibertarianerna; ;1507;
KF;1984;Arboga;Stora Norrlands oberoende Frihetsparti; ;1559;
KF;1984;Arboga;Stram Kurs Sverige; ;1592;
KF;1984;Arboga;Svenska Rikslagen; ;1513;
KF;1984;Arboga;SVENSKARNA; ;1444;
KF;1984;Arboga;Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP); ;1493;
KF;1984;Arboga;Sverigedemokraterna;SD;110;14.089870525514089
KF;1984;Arboga;Sverigepartiet; ;1457;
KF;1984;Arboga;Swexitpartiet; ;1461;
KF;1984;Arboga;Säkerhetspartiet; ;1466;
KF;1984;Arboga;TRYGGHETSPARTIET;TRP;1309;0.0
KF;1984;Arboga;Valsamverkanspartiet; ;1526;
KF;1984;Arboga;Vinningspartiet; ;1468;
KF;1984;Arboga;Vänsterpartiet;V;5;5.276901316505277
KF;1984;Arboga;Yggdrasil; ;1454;
KF;1984;Arboga;Ändrings partiet revolution; ;1404;
